"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.910077100E0,-5.631723404E-1,3.687047958E-1,-5.321636200E-1
1.915077100E0,-5.003240108E-1,3.402924538E-1,-6.199026108E-1
1.920077100E0,-4.419345856E-1,2.925682068E-1,-6.876630783E-1
1.925077100E0,-3.928949833E-1,2.560119629E-1,-7.660303116E-1
1.930077100E0,-3.392038345E-1,2.440614700E-1,-7.097558975E-1
1.935077100E0,-2.952301502E-1,2.089786530E-1,-6.105771065E-1
1.940077100E0,-2.269792557E-1,1.555514336E-1,-5.398707390E-1
1.945077100E0,-1.997644901E-1,1.109638214E-1,-5.026907921E-1
1.950077100E0,-1.825513840E-1,5.741071701E-2,-4.692549706E-1
1.955077100E0,-1.687088013E-1,2.055168152E-2,-3.714160919E-1
1.960077100E0,-1.545135975E-1,-1.429462433E-2,-2.840571404E-1
1.965077100E0,-1.850636005E-1,-2.924442291E-2,-1.907320023E-1
1.970077100E0,-2.336592674E-1,-2.663135529E-2,-1.382803917E-1
1.975077100E0,-2.891802788E-1,1.170158386E-3,-1.253328323E-1
1.980077100E0,-3.083922863E-1,5.171203613E-2,-1.208248138E-1
1.985077100E0,-3.317070007E-1,1.120538712E-1,-1.454381943E-1
1.990077100E0,-3.492624760E-1,2.050690651E-1,-1.508622169E-1
1.995077100E0,-3.693375587E-1,2.957401276E-1,-1.712417603E-1
2.000077100E0,-3.811745644E-1,3.717570305E-1,-2.399992943E-1
2.005077100E0,-3.670060635E-1,4.490408897E-1,-3.263754845E-1
2.010077100E0,-3.414282799E-1,4.969811440E-1,-4.326634407E-1
2.015077100E0,-3.138415813E-1,5.440416336E-1,-5.221900940E-1
2.020077100E0,-2.683084011E-1,5.701880455E-1,-4.669055939E-1
2.025077100E0,-2.673876286E-1,5.329985619E-1,-4.541444778E-1
2.030077100E0,-2.939596176E-1,5.325317383E-1,-6.223802567E-1
2.035077100E0,-3.364450932E-1,5.611691475E-1,-6.893458366E-1
2.040077100E0,-3.791882992E-1,6.263151169E-1,-6.089124680E-1
2.045077100E0,-4.342751503E-1,6.681699753E-1,-4.780597687E-1
2.050077100E0,-4.351444244E-1,6.805405617E-1,-3.570084572E-1
2.055077100E0,-3.919227123E-1,6.609249115E-1,-2.252302170E-1
2.060077100E0,-3.701460361E-1,5.984625816E-1,-8.025169373E-2
2.065077100E0,-3.354051113E-1,5.332584381E-1,4.357290268E-2
2.070077100E0,-3.056807518E-1,4.373459816E-1,9.223222733E-2
2.075077100E0,-2.591061592E-1,3.899059296E-1,1.347537041E-1
2.080077100E0,-2.020342350E-1,3.530764580E-1,1.312193871E-1
2.085077100E0,-1.423101425E-1,3.262219429E-1,1.190614700E-1
2.090077100E0,-8.816671371E-2,3.074703217E-1,1.304311752E-1
2.095077100E0,-5.460143089E-2,3.050460815E-1,1.383309364E-1
2.100077100E0,-5.293321609E-2,2.817320824E-1,1.352944374E-1
2.105077100E0,-4.884982109E-2,2.994890213E-1,1.501898766E-1
2.110077100E0,-3.512525558E-2,3.104920387E-1,1.708431244E-1
2.115077100E0,-2.476978302E-2,3.349709511E-1,1.873097420E-1
2.120077100E0,1.112341881E-2,3.557362556E-1,1.685829163E-1
2.125077100E0,6.635951996E-2,3.973307610E-1,1.540298462E-1
2.130077100E0,1.848826408E-1,3.844132423E-1,1.319756508E-1
2.135077100E0,2.912235260E-1,3.305897713E-1,1.363801956E-1
2.140077100E0,3.502938747E-1,2.525234222E-1,1.527667046E-1
2.145077100E0,4.030199051E-1,1.760339737E-1,2.000908852E-1
2.150077100E0,4.301586151E-1,1.141738892E-1,2.694368362E-1
2.155077100E0,4.580135345E-1,7.937335968E-2,2.966909409E-1
2.160077100E0,4.720308781E-1,5.527830124E-2,3.438682556E-1
2.165077100E0,4.665234089E-1,2.823972702E-2,4.074954987E-1
2.170077100E0,4.264178276E-1,-1.530647278E-3,5.145273209E-1
2.175077100E0,3.964004517E-1,-3.427124023E-2,6.029782295E-1
2.180077100E0,3.451879025E-1,-6.871843338E-2,6.595215797E-1
2.185077100E0,2.758588791E-1,-6.233978271E-2,6.578946114E-1
2.190077100E0,2.131447792E-1,-3.513574600E-2,6.352658272E-1
2.195077100E0,1.089296341E-1,1.705932617E-2,6.105384827E-1
2.200077100E0,4.281163216E-2,7.800054550E-2,5.757656097E-1
2.205077100E0,6.424427032E-3,1.328186989E-1,5.657000542E-1
2.210077100E0,-1.826262474E-2,1.629133224E-1,5.210018158E-1
2.215077100E0,-7.472133636E-2,2.236280441E-1,5.169329643E-1
2.220077100E0,-1.439957619E-1,2.570152283E-1,5.670251846E-1
2.225077100E0,-1.972117424E-1,2.750792503E-1,6.771707535E-1
2.230077100E0,-2.339301109E-1,2.603635788E-1,7.971439362E-1
2.235077100E0,-2.146930695E-1,2.222371101E-1,9.104437828E-1
2.240077100E0,-1.618540287E-1,1.665444374E-1,9.703392982E-1
2.245077100E0,-9.945631027E-2,1.267466545E-1,1.000856400E0
2.250077100E0,2.658605576E-3,4.338312149E-2,9.169082642E-1
2.255077100E0,8.739495277E-2,-4.913806915E-3,7.295651436E-1
2.260077100E0,1.924178600E-1,-3.919839859E-2,6.350383759E-1
2.265077100E0,2.737948895E-1,-9.470653534E-2,4.351544380E-1
2.270077100E0,3.797230721E-1,-1.066513062E-1,2.216434479E-1
2.275077100E0,4.219396114E-1,-6.774234772E-2,1.522927284E-1
2.280077100E0,4.741489887E-1,-3.870344162E-2,7.289505005E-2
2.285077100E0,5.033395290E-1,-2.089309692E-2,5.931043625E-2
2.290077100E0,5.401027203E-1,7.285118103E-3,1.769971848E-2
2.295077100E0,5.800831318E-1,1.079607010E-2,4.614877701E-2
2.300077100E0,5.950078964E-1,2.043962479E-2,-8.933067322E-2
2.305077100E0,5.973999500E-1,5.968475342E-2,-2.057170868E-1
2.310077100E0,5.711388588E-1,1.123847961E-1,-2.540726662E-1
2.315077100E0,4.818201065E-1,1.483874321E-1,-3.108301163E-1
2.320077100E0,3.888781071E-1,2.267031670E-1,-3.361206055E-1
2.325077100E0,3.613488674E-1,2.503895760E-1,-2.967967987E-1
2.330077100E0,3.581800461E-1,2.541179657E-1,-3.205075264E-1
2.335077100E0,3.699595928E-1,2.265367508E-1,-3.642163277E-1
2.340077100E0,4.076972008E-1,1.813745499E-1,-3.676819801E-1
2.345077100E0,4.239375591E-1,1.521987915E-1,-3.581199646E-1
2.350077100E0,4.324922562E-1,9.781789780E-2,-3.132209778E-1
2.355077100E0,4.280614853E-1,6.598186493E-2,-2.482261658E-1
2.360077100E0,3.921794891E-1,4.724550247E-2,-1.817183495E-1
2.365077100E0,4.023499489E-1,2.910089493E-2,-1.884212494E-1
2.370077100E0,4.086449146E-1,2.107477188E-2,-2.625951767E-1
2.375077100E0,3.586432934E-1,3.396034241E-2,-3.367948532E-1
2.380077100E0,2.325172424E-1,7.402181625E-2,-3.294706345E-1
2.385077100E0,6.779003143E-2,1.017198563E-1,-2.138595581E-1
2.390077100E0,-3.976011276E-2,1.092629433E-1,-6.886863708E-2
2.395077100E0,-7.594561577E-2,9.129953384E-2,3.404903412E-2
2.400077100E0,-8.051848412E-2,6.179237366E-2,1.039981842E-2
2.405077100E0,-7.408714294E-2,8.049488068E-3,1.705217361E-2
2.410077100E0,-6.728386879E-2,-6.952524185E-2,5.834579468E-3
2.415077100E0,-4.217147827E-2,-1.427440643E-1,-7.387876511E-2
2.420077100E0,-1.659488678E-2,-2.010240555E-1,-1.032695770E-1
2.425077100E0,5.825400352E-2,-2.846860886E-1,-1.590909958E-1
2.430077100E0,1.042292118E-1,-3.299441338E-1,-2.900857925E-1
2.435077100E0,1.321132183E-1,-3.627181053E-1,-4.174375534E-1
2.440077100E0,1.043367386E-1,-3.550286293E-1,-4.749841690E-1
2.445077100E0,4.883885384E-2,-3.301835060E-1,-4.920806885E-1
2.450077100E0,-1.286363602E-2,-3.173336983E-1,-4.196453094E-1
2.455077100E0,-5.975723267E-2,-2.986850739E-1,-2.609300613E-1
2.460077100E0,-1.300847530E-1,-2.595515251E-1,-1.467475891E-1
2.465077100E0,-1.955158710E-1,-2.520709038E-1,-6.400203705E-2
2.470077100E0,-2.298338413E-1,-2.529559135E-1,-2.650165558E-2
2.475077100E0,-2.393133640E-1,-2.890663147E-1,-5.957221985E-2
2.480077100E0,-1.975750923E-1,-3.176789284E-1,-6.663513184E-2
2.485077100E0,-1.145584583E-1,-3.638572693E-1,-5.702590942E-2
2.490077100E0,-7.590222359E-2,-4.209256172E-1,-7.078838348E-2
2.495077100E0,-7.775950432E-2,-4.351282120E-1,2.014255524E-2
2.500077100E0,-9.801077843E-2,-4.773859978E-1,-2.479743958E-2
2.505077100E0,-1.057868004E-1,-5.325584412E-1,6.472969055E-2
2.510077100E0,-2.109215260E-1,-4.668822289E-1,2.855100632E-1
2.515077100E0,-3.226983547E-1,-3.930568695E-1,4.630260468E-1
2.520077100E0,-3.641762733E-1,-3.392190933E-1,5.662927628E-1
2.525077100E0,-3.347370625E-1,-2.870841026E-1,5.990724564E-1
2.530077100E0,-2.721364498E-1,-2.671322823E-1,4.963178635E-1
2.535077100E0,-1.727154255E-1,-2.791080475E-1,3.462810516E-1
2.540077100E0,-7.580637932E-2,-2.698411942E-1,1.860485077E-1
2.545077100E0,4.194903374E-2,-2.738728523E-1,8.682250977E-3
2.550077100E0,1.350839138E-1,-2.134823799E-1,-1.434974670E-1
2.555077100E0,2.549278736E-1,-2.033214569E-1,-3.615303040E-1
2.560077100E0,3.510645628E-1,-1.416106224E-1,-4.406480789E-1
2.565077100E0,4.531449080E-1,-1.221265793E-1,-5.465269089E-1
2.570077100E0,5.599560738E-1,-1.015901566E-1,-6.461520195E-1
2.575077100E0,6.551073790E-1,-1.220679283E-1,-6.482019424E-1
2.580077100E0,6.925135851E-1,-9.250116348E-2,-5.824413300E-1
2.585077100E0,7.900917530E-1,-2.712626457E-1,-5.439825058E-1
2.590077100E0,7.637013197E-1,-1.986732483E-1,-3.901643753E-1
2.595077100E0,8.075877428E-1,-2.822346687E-1,-3.092088699E-1
2.600077100E0,8.452953100E-1,-3.791365623E-1,-2.245435715E-1
2.605077100E0,8.581097126E-1,-4.465746880E-1,-1.165838242E-1
2.610077100E0,8.475393057E-1,-5.089454651E-1,4.700660706E-3
2.615077100E0,8.424383998E-1,-5.777359009E-1,1.132450104E-1
2.620077100E0,8.215560913E-1,-6.025824547E-1,1.671276093E-1
2.625077100E0,7.983363867E-1,-6.138324738E-1,2.061147690E-1
2.630077100E0,7.371592522E-1,-5.813241005E-1,2.456283569E-1
2.635077100E0,6.941102743E-1,-5.670089722E-1,3.131675720E-1
2.640077100E0,6.336895227E-1,-5.581822395E-1,3.703393936E-1
2.645077100E0,5.903797150E-1,-5.746626854E-1,3.905944824E-1
2.650077100E0,5.637388229E-1,-5.817852020E-1,4.128465652E-1
2.655077100E0,5.130996704E-1,-5.647695065E-1,4.290475845E-1
2.660077100E0,4.667114019E-1,-5.535545349E-1,3.807334900E-1
2.665077100E0,4.341666698E-1,-4.916815758E-1,3.389263153E-1
2.670077100E0,3.516135216E-1,-4.271421432E-1,2.848281860E-1
2.675077100E0,2.723875046E-1,-3.539776802E-1,2.766799927E-1
2.680077100E0,2.076771259E-1,-2.850308418E-1,2.421016693E-1
2.685077100E0,1.824935675E-1,-2.358031273E-1,2.482261658E-1
2.690077100E0,1.624869108E-1,-2.053003311E-1,1.696376801E-1
2.695077100E0,1.277732849E-1,-1.942996979E-1,9.728622437E-2
2.700077100E0,1.052185297E-1,-2.091035843E-1,1.220426559E-1
2.705077100E0,1.174712181E-1,-2.264933586E-1,1.271438599E-1
2.710077100E0,1.598460674E-1,-2.559170723E-1,1.231012344E-1
2.715077100E0,2.211016417E-1,-3.128113747E-1,1.357660294E-1
2.720077100E0,3.257144690E-1,-3.996343613E-1,1.298990250E-1
2.725077100E0,3.550578356E-1,-4.081506729E-1,-4.886627197E-3
2.730077100E0,3.428806067E-1,-3.381514549E-1,-7.119178772E-3
2.735077100E0,3.494744301E-1,-2.640347481E-1,1.018934250E-1
2.740077100E0,3.685010672E-1,-2.105588913E-1,1.266479492E-1
2.745077100E0,3.414642811E-1,-1.631531715E-1,1.058998108E-1
2.750077100E0,1.838388443E-1,-1.051163673E-1,2.725982666E-2
2.755077100E0,-3.829360008E-2,-3.398704529E-2,-8.865165710E-2
2.760077100E0,1.879274845E-1,2.442197800E-1,-2.719268799E-1
2.765077100E0,2.228370905E-1,2.199506760E-1,-3.345623016E-1
2.770077100E0,-2.487916946E-1,1.803698540E-1,-2.175445557E-1
2.775077100E0,-6.630879641E-1,2.435007095E-1,-1.408901215E-1
2.780077100E0,-8.689007759E-1,3.155584335E-1,5.283355713E-3
2.785077100E0,-8.009078503E-1,3.323225975E-1,2.850227356E-1
2.790077100E0,-6.495261192E-1,3.608932495E-1,4.989023209E-1
2.795077100E0,-6.340858936E-1,4.897780418E-1,7.889795303E-1
2.800077100E0,-6.799072027E-1,5.892415047E-1,1.091547966E0
2.805077100E0,-7.837331295E-1,6.468195915E-1,1.282272339E0
2.810077100E0,-8.787304163E-1,6.193308830E-1,1.404974937E0
2.815077100E0,-9.295591116E-1,5.409922600E-1,1.454507828E0
2.820077100E0,-8.800725937E-1,4.132528305E-1,1.367028236E0
2.825077100E0,-8.163788319E-1,3.057227135E-1,1.219997406E0
2.830077100E0,-7.534224987E-1,1.961851120E-1,1.042269707E0
2.835077100E0,-6.317805052E-1,6.310939789E-2,8.091459274E-1
2.840077100E0,-4.792610407E-1,-2.950143814E-2,5.581388474E-1
2.845077100E0,-3.196425438E-1,-1.098275185E-1,4.036121368E-1
2.850077100E0,-1.419255733E-1,-1.460709572E-1,2.868080139E-1
2.855077100E0,6.784558296E-3,-1.741580963E-1,1.085224152E-1
2.860077100E0,1.608144045E-1,-1.472101212E-1,-9.101295471E-2
2.865077100E0,2.356073856E-1,-8.110857010E-2,-2.161617279E-1
2.870077100E0,2.874132395E-1,-2.480554581E-2,-2.981367111E-1
2.875077100E0,3.371799588E-1,1.717424393E-2,-3.480176926E-1
2.880077100E0,3.394758105E-1,3.977203369E-2,-3.194427490E-1
2.885077100E0,2.808951139E-1,3.948688507E-2,-2.342386246E-1
2.890077100E0,1.421942711E-1,-5.008220673E-3,-6.077003479E-2
2.895077100E0,-1.264122725E-1,7.634115219E-2,1.108074188E-2
2.900077100E0,-3.326865435E-1,1.334004402E-1,1.886997223E-1
2.905077100E0,-4.636683464E-1,1.551365852E-1,2.460775375E-1
2.910077100E0,-5.162910223E-1,1.570096016E-1,2.620201111E-1
2.915077100E0,-4.946429729E-1,1.673536301E-1,1.532869339E-1
2.920077100E0,-4.579705000E-1,1.634573936E-1,3.404998779E-2
2.925077100E0,-4.494158030E-1,1.743946075E-1,-8.940792084E-2
2.930077100E0,-4.339939356E-1,1.532378197E-1,-1.986341476E-1
2.935077100E0,-4.194173813E-1,1.000843048E-1,-2.695035934E-1
2.940077100E0,-4.658161402E-1,3.079986572E-2,-2.805395126E-1
2.945077100E0,-4.624122381E-1,2.197647095E-2,-3.374166489E-1
2.950077100E0,-4.079591036E-1,-9.893417358E-3,-4.386072159E-1
2.955077100E0,-3.732402325E-1,-5.373001099E-2,-5.379371643E-1
2.960077100E0,-3.319320679E-1,-6.603717804E-2,-6.233797073E-1
2.965077100E0,-2.651294470E-1,-9.585857391E-2,-7.066631317E-1
2.970077100E0,-1.757403612E-1,-9.538602829E-2,-7.203035355E-1
2.975077100E0,-7.029020786E-2,-9.833621979E-2,-7.376575470E-1
2.980077100E0,-6.257772446E-3,-8.901214600E-2,-7.606363297E-1
2.985077100E0,-8.547091484E-2,-3.987026215E-2,-7.062740326E-1
2.990077100E0,-3.570648432E-1,6.405878067E-2,-5.314006805E-1
2.995077100E0,-6.257927418E-1,2.401666641E-1,-2.857341766E-1
3.000077100E0,-8.526585102E-1,3.869438171E-1,-8.159065247E-2
3.005077100E0,-9.681047201E-1,4.010477066E-1,3.198623657E-2
3.010077100E0,-9.676653147E-1,3.025045395E-1,1.315069199E-1
3.015077100E0,-8.619860411E-1,1.852931976E-1,2.290048599E-1
3.020077100E0,-7.099180222E-1,7.943868637E-2,2.184419632E-1
3.025077100E0,-5.767537355E-1,3.268146515E-2,1.903638840E-1
3.030077100E0,-5.213775635E-1,2.176094055E-2,2.475824356E-1
3.035077100E0,-4.494479895E-1,5.345964432E-2,2.238063812E-1
3.040077100E0,-3.445494175E-1,-5.241394043E-3,3.412055969E-2
3.045077100E0,-2.867137194E-1,-2.452182770E-2,-7.389259338E-2
3.050077100E0,-2.455631495E-1,-4.898166656E-2,-2.136220932E-1
3.055077100E0,-2.610863447E-1,-1.280245781E-1,-3.520736694E-1
3.060077100E0,-2.338535786E-1,-2.030034065E-1,-3.230934143E-1
3.065077100E0,-1.485097408E-1,-3.108997345E-1,-1.944217682E-1
3.070077100E0,4.534006119E-3,-4.474358559E-1,-1.446552277E-1
3.075077100E0,-2.156257629E-2,-5.845332146E-1,-2.241649628E-1
3.080077100E0,-2.700028419E-1,-7.124438286E-1,-2.275905609E-1
3.085077100E0,-6.869673729E-2,-8.226423264E-1,-2.012557983E-1
3.090077100E0,9.664636850E-2,-8.931312561E-1,-2.322988510E-1
3.095077100E0,1.244212389E-1,-8.549261093E-1,-2.256116867E-1
3.100077100E0,1.783553958E-1,-7.173738480E-1,-1.548204422E-1
3.105077100E0,1.985768080E-1,-5.807094574E-1,-5.412006378E-2
3.110077100E0,6.603622437E-2,-4.843578339E-1,1.771640778E-2
3.115077100E0,2.834075689E-2,-4.145202637E-1,9.168910980E-2
3.120077100E0,4.437512159E-2,-3.075933456E-1,1.598367691E-1
3.125077100E0,8.257973194E-2,-2.199072838E-1,2.352647781E-1
3.130077100E0,2.894792557E-1,-5.428023338E-1,-3.465843201E-1
3.135077100E0,2.268176079E-1,-6.016349792E-1,-4.785451889E-1
3.140077100E0,-2.985084057E-2,-1.892833710E-1,2.004909515E-1
3.145077100E0,6.482976675E-2,4.163408279E-2,4.560470581E-1
3.150077100E0,1.633623838E-1,2.571239471E-1,3.862476349E-1
3.155077100E0,2.818607092E-1,3.636732101E-1,1.134443283E-1
3.160077100E0,4.105221033E-1,4.062275887E-1,-1.481208801E-1
3.165077100E0,5.108486414E-1,4.164047241E-1,-2.562713623E-1
3.170077100E0,5.747057796E-1,4.665141106E-1,-3.392696381E-1
3.175077100E0,5.815590620E-1,5.426797867E-1,-2.945165634E-1
3.180077100E0,6.198873520E-1,5.974092484E-1,-2.658882141E-1
3.185077100E0,8.079601526E-1,6.872568130E-1,-3.122148514E-1
3.190077100E0,9.143049717E-1,7.050933838E-1,-3.540868759E-1
3.195077100E0,7.840000391E-1,5.222635269E-1,-3.813638687E-1
3.200077100E0,6.342062950E-1,2.921390533E-1,-3.998513222E-1
3.205077100E0,2.285459042E-1,6.229877472E-2,-4.041295052E-1
3.210077100E0,-7.445681095E-2,-9.955930710E-2,-3.883652687E-1
3.215077100E0,-1.379869580E-1,-1.314706802E-1,-3.634395599E-1
3.220077100E0,-1.099649668E-1,-1.019487381E-1,-2.880067825E-1
3.225077100E0,-2.934730053E-2,-7.369565964E-2,-1.746902466E-1
3.230077100E0,2.726906538E-2,-2.723836899E-2,-8.203506470E-2
3.235077100E0,-1.510260701E-1,-4.082679749E-3,5.180454254E-2
3.240077100E0,-4.830203652E-1,5.662965775E-2,2.238960266E-1
3.245077100E0,-7.638124824E-1,1.039996147E-1,4.764060974E-1
3.250077100E0,-8.955491781E-1,1.263647079E-1,6.820182800E-1
3.255077100E0,-1.029610157E0,4.056406021E-2,7.908334732E-1
3.260077100E0,-1.415794611E0,-9.730148315E-2,7.992944717E-1
3.265077100E0,-9.936439991E-1,-9.417343140E-2,7.325620651E-1
3.270077100E0,-2.832107544E-1,-5.111074448E-2,6.978235245E-1
3.275077100E0,1.616814137E-1,-7.227611542E-2,5.474481583E-1
3.280077100E0,1.649801731E-1,-1.020879745E-1,3.019742966E-1
3.285077100E0,2.062237561E-1,-1.211624146E-1,4.961872101E-2
3.290077100E0,4.328626096E-1,-1.578178406E-1,-1.951389313E-1
3.295077100E0,6.171438694E-1,-1.697840691E-1,-3.911323547E-1
3.300077100E0,5.770267844E-1,-1.488204002E-1,-5.676455498E-1
3.305077100E0,5.305942893E-1,-9.406137466E-2,-6.976404190E-1
3.310077100E0,5.556625724E-1,-3.025150299E-2,-7.263975143E-1
3.315077100E0,5.872722864E-1,1.256418228E-2,-6.994609833E-1
3.320077100E0,5.146396756E-1,6.204986572E-2,-6.821327209E-1
3.325077100E0,3.966390789E-1,9.851932526E-2,-6.031436920E-1
3.330077100E0,2.681072056E-1,1.123847961E-1,-4.622640610E-1
3.335077100E0,1.432802677E-1,1.386380196E-1,-2.871313095E-1
3.340077100E0,5.643367767E-3,1.566295624E-1,-1.175937653E-1
3.345077100E0,-1.521869898E-1,1.807627678E-1,5.411338806E-2
3.350077100E0,-3.737294674E-1,2.127833366E-1,2.427415848E-1
3.355077100E0,-5.597205758E-1,2.655439377E-1,4.685735703E-1
3.360077100E0,-6.684437394E-1,2.905826569E-1,6.563529968E-1
3.365077100E0,-6.767473817E-1,3.052363396E-1,7.666778564E-1
3.370077100E0,-6.407823563E-1,2.991399765E-1,7.811956406E-1
3.375077100E0,-5.505779386E-1,2.688498497E-1,7.418813705E-1
3.380077100E0,-4.700837731E-1,2.109165192E-1,6.407079697E-1
3.385077100E0,-3.622388840E-1,1.352372169E-1,5.583705902E-1
3.390077100E0,-2.483409047E-1,5.457401276E-2,4.683980942E-1
3.395077100E0,-1.375313997E-1,-1.155281067E-2,4.099874496E-1
3.400077100E0,-6.961262226E-2,-4.296112061E-2,3.573999405E-1
3.405077100E0,1.217097044E-2,-6.587028503E-2,3.095836639E-1
3.410077100E0,5.456018448E-2,-7.620143890E-2,2.657251358E-1
3.415077100E0,7.300400734E-2,-5.266189575E-2,2.189855576E-1
3.420077100E0,4.944562912E-2,-3.171062469E-2,1.902856827E-1
3.425077100E0,-3.017038107E-2,-9.078025818E-3,1.769638062E-1
3.430077100E0,-9.084838629E-2,-1.551628113E-3,1.494750977E-1
3.435077100E0,-1.370664835E-1,1.338291168E-2,1.554107666E-1
3.440077100E0,-1.620135903E-1,7.432937622E-3,1.863222122E-1
3.445077100E0,-2.274285555E-1,-1.784992218E-2,1.726703644E-1
3.450077100E0,-3.221228123E-1,-3.737926483E-3,1.401500702E-1
3.455077100E0,-4.210742712E-1,1.597213745E-2,2.340679169E-1
3.460077100E0,-4.642635584E-1,1.364707947E-3,2.411727905E-1
3.465077100E0,-5.026525259E-1,-1.485824585E-3,2.352561951E-1
3.470077100E0,-5.481030345E-1,5.890226364E-2,2.745609283E-1
3.475077100E0,-5.923311114E-1,4.489994049E-2,4.703578949E-1
3.480077100E0,-5.662189722E-1,-7.763195038E-2,4.335145950E-1
3.485077100E0,-5.140438080E-1,-7.890415192E-2,2.678117752E-1
3.490077100E0,-7.450639606E-1,-1.823420525E-1,1.296262741E-1
3.495077100E0,-6.286510229E-1,-5.905294418E-2,6.425476074E-2
3.500077100E0,-2.616098523E-1,9.030294418E-2,1.055450439E-1
3.505077100E0,-4.906451702E-2,2.134947777E-1,1.475515366E-1
3.510077100E0,-6.231707335E-2,3.038139343E-1,1.515502930E-1
3.515077100E0,-1.034909487E-1,2.518701553E-1,6.320858002E-2
3.520077100E0,-9.043103456E-2,1.525125504E-1,-9.352397919E-2
3.525077100E0,-6.588494778E-2,5.517959595E-2,-2.285079956E-1
3.530077100E0,-8.936440945E-2,-2.595853806E-2,-3.159513474E-1
3.535077100E0,-1.365951300E-1,-1.994657516E-2,-3.446922302E-1
3.540077100E0,-1.319798231E-1,-5.592536926E-2,-4.248304367E-1
3.545077100E0,-3.557991982E-2,-9.982013702E-2,-5.288343430E-1
3.550077100E0,8.137601614E-2,-1.222281456E-1,-6.463551521E-1
3.555077100E0,2.161894441E-1,-1.004152298E-1,-7.333631516E-1
3.560077100E0,3.540198207E-1,-6.583213806E-2,-7.074337006E-1
3.565077100E0,3.637811542E-1,-5.713367462E-2,-5.894680023E-1
3.570077100E0,2.319227457E-1,-7.433891296E-2,-3.932371140E-1
3.575077100E0,5.542993546E-3,-1.389679909E-1,-1.207695007E-1
3.580077100E0,-2.115146518E-1,-1.673102379E-1,1.275377274E-1
3.585077100E0,-3.098014593E-1,-2.223763466E-1,2.495975494E-1
3.590077100E0,-3.065605760E-1,-2.336893082E-1,3.178014755E-1
3.595077100E0,-2.717583179E-1,-2.169132233E-1,3.360195160E-1
3.600077100E0,-1.549232602E-1,-2.224202156E-1,2.917461395E-1
3.605077100E0,-1.911067963E-2,-2.133340836E-1,2.403316498E-1
3.610077100E0,9.992527962E-2,-2.673344612E-1,1.274080276E-1
3.615077100E0,3.410155773E-1,-2.174921036E-1,1.001358032E-3
3.620077100E0,4.731335342E-1,-2.010908127E-1,-1.970462799E-1
3.625077100E0,5.199247599E-1,-2.286591530E-1,-3.253316879E-1
3.630077100E0,5.023368597E-1,-2.620739937E-1,-3.504819870E-1
3.635077100E0,5.717246532E-1,-3.319034576E-1,-4.665117264E-1
3.640077100E0,6.316530108E-1,-3.475375175E-1,-6.376395226E-1
3.645077100E0,5.565287471E-1,-2.884092331E-1,-7.080087662E-1
3.650077100E0,4.154064059E-1,-1.750826836E-1,-6.812238693E-1
3.655077100E0,3.259229660E-1,-8.305406570E-2,-6.246724129E-1
3.660077100E0,2.787435651E-1,-2.396011353E-2,-5.508770943E-1
3.665077100E0,1.966874003E-1,4.266738892E-3,-4.573879242E-1
3.670077100E0,5.360347033E-2,6.334781647E-2,-3.940191269E-1
3.675077100E0,-7.838356495E-2,1.182966232E-1,-3.273987770E-1
3.680077100E0,-1.857419610E-1,1.570935249E-1,-2.702565193E-1
3.685077100E0,-2.384742498E-1,1.663308144E-1,-2.354807854E-1
3.690077100E0,-3.064450622E-1,1.801757812E-1,-1.842393875E-1
3.695077100E0,-3.577507734E-1,1.798763275E-1,-1.553115845E-1
3.700077100E0,-3.898258209E-1,1.301016808E-1,-1.998124123E-1
3.705077100E0,-5.435613394E-1,2.479887009E-2,-1.962013245E-1
3.710077100E0,-6.319446564E-1,1.659793854E-1,-1.381759644E-1
3.715077100E0,-6.015236378E-1,2.636137009E-1,-1.004509926E-1
3.720077100E0,-5.447356701E-1,3.050837517E-1,-1.001687050E-1
3.725077100E0,-5.289013386E-1,2.797298431E-1,-1.116242409E-1
3.730077100E0,-5.337723494E-1,2.453827858E-1,-1.237034798E-1
3.735077100E0,-5.624088049E-1,2.347989082E-1,-1.836447716E-1
3.740077100E0,-5.027376413E-1,1.811041832E-1,-2.741074562E-1
3.745077100E0,-4.155339003E-1,1.106085777E-1,-2.751832008E-1
3.750077100E0,-3.285366297E-1,5.817270279E-2,-2.236080170E-1
3.755077100E0,-2.434189320E-1,1.003456116E-2,-1.740326881E-1
3.760077100E0,-1.998038292E-1,-1.444768906E-2,-1.182355881E-1
3.765077100E0,-1.791517735E-1,-4.622173309E-2,-4.757308960E-2
