"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.650771000E-1,7.527579265E-1,3.378032446E-1,-5.676263571E-2,-5.621587634E-1,8.234030781E1,3.679253172E1,1.711802870E1,-6.777354985E1
9.700771000E-1,7.521297202E-1,3.380753696E-1,-5.727783591E-2,-5.627834201E-1,8.244960173E1,3.684048074E1,1.711950588E1,-6.787195987E1
9.750771000E-1,7.514551006E-1,3.382766545E-1,-5.787007511E-2,-5.635026097E-1,8.256683823E1,3.688377598E1,1.711353048E1,-6.798633166E1
9.800771000E-1,7.507368235E-1,3.384116590E-1,-5.853933096E-2,-5.643092394E-1,8.269151164E1,3.692306793E1,1.710012372E1,-6.811566161E1
9.850771000E-1,7.499777213E-1,3.384430707E-1,-5.933839455E-2,-5.652155876E-1,8.282310385E1,3.695738803E1,1.707250639E1,-6.826341310E1
9.900771000E-1,7.491695539E-1,3.383668363E-1,-6.032985821E-2,-5.662271380E-1,8.296301359E1,3.699006630E1,1.702508636E1,-6.843208032E1
9.950771000E-1,7.483137586E-1,3.382465243E-1,-6.150535494E-2,-5.673031807E-1,8.311095835E1,3.702822210E1,1.696132050E1,-6.861524435E1
1.000077100E0,7.474129084E-1,3.381213844E-1,-6.285636127E-2,-5.684161782E-1,8.326645951E1,3.707612329E1,1.688358260E1,-6.880855148E1
1.005077100E0,7.464517887E-1,3.379615545E-1,-6.438634545E-2,-5.696017146E-1,8.343210282E1,3.713028659E1,1.679117586E1,-6.901743582E1
1.010077100E0,7.454321095E-1,3.377259672E-1,-6.609986722E-2,-5.708791018E-1,8.360754541E1,3.718646153E1,1.668175296E1,-6.924517812E1
1.015077100E0,7.443776866E-1,3.374631703E-1,-6.794831157E-2,-5.721918344E-1,8.378865054E1,3.724799570E1,1.656057770E1,-6.948221556E1
1.020077100E0,7.433267442E-1,3.372715414E-1,-6.983800232E-2,-5.734421611E-1,8.396884091E1,3.732133629E1,1.643853151E1,-6.971151453E1
1.025077100E0,7.423029184E-1,3.374738991E-1,-7.147701830E-2,-5.744464993E-1,8.414407973E1,3.742554450E1,1.635609124E1,-6.989664896E1
1.030077100E0,7.413122944E-1,3.383397460E-1,-7.257762551E-2,-5.750780702E-1,8.431335358E1,3.757299531E1,1.635202862E1,-7.000953349E1
1.035077100E0,7.403046162E-1,3.394983113E-1,-7.329935580E-2,-5.756015778E-1,8.448525867E1,3.772971481E1,1.639775238E1,-7.009457374E1
1.040077100E0,7.392502912E-1,3.407779038E-1,-7.382253557E-2,-5.761333704E-1,8.466481803E1,3.788673786E1,1.647042503E1,-7.017441150E1
1.045077100E0,7.381503932E-1,3.420763314E-1,-7.427359372E-2,-5.767158866E-1,8.485181022E1,3.804039731E1,1.655356126E1,-7.025933044E1
1.050077100E0,7.370154173E-1,3.433467150E-1,-7.471001148E-2,-5.773558021E-1,8.504441660E1,3.818919600E1,1.663905769E1,-7.035225914E1
1.055077100E0,7.358557767E-1,3.445648253E-1,-7.515834272E-2,-5.780506730E-1,8.524084467E1,3.833226096E1,1.672272873E1,-7.045381256E1
1.060077100E0,7.347035167E-1,3.457032442E-1,-7.563983649E-2,-5.787733793E-1,8.543566082E1,3.846851279E1,1.679941138E1,-7.056099304E1
1.065077100E0,7.335685369E-1,3.467387855E-1,-7.617580891E-2,-5.795227885E-1,8.562720531E1,3.859685404E1,1.686548179E1,-7.067445365E1
1.070077100E0,7.324566123E-1,3.476357758E-1,-7.681442797E-2,-5.803070068E-1,8.581452436E1,3.871638689E1,1.691450922E1,-7.079703298E1
1.075077100E0,7.313650212E-1,3.484199345E-1,-7.757788897E-2,-5.811113715E-1,8.599809803E1,3.883149357E1,1.694574749E1,-7.092712632E1
1.080077100E0,7.302788820E-1,3.491567373E-1,-7.841587812E-2,-5.819220543E-1,8.618044237E1,3.894620477E1,1.696773249E1,-7.106084693E1
1.085077100E0,7.291772674E-1,3.498797417E-1,-7.928986102E-2,-5.827502012E-1,8.636506849E1,3.906145008E1,1.698685219E1,-7.119842976E1
1.090077100E0,7.280386318E-1,3.505689502E-1,-8.018808067E-2,-5.836360455E-1,8.655556666E1,3.917365243E1,1.700464970E1,-7.134543860E1
1.095077100E0,7.268496346E-1,3.511943519E-1,-8.110618591E-2,-5.846143365E-1,8.675413221E1,3.927874678E1,1.702101880E1,-7.150696105E1
1.100077100E0,7.256004812E-1,3.516933918E-1,-8.206322044E-2,-5.857314467E-1,8.696235253E1,3.937051427E1,1.703198643E1,-7.169069528E1
1.105077100E0,7.242918175E-1,3.519985974E-1,-8.308359981E-2,-5.870225430E-1,8.718006551E1,3.944280415E1,1.703217498E1,-7.190296260E1
1.110077100E0,7.229346754E-1,3.521335125E-1,-8.414895833E-2,-5.884610415E-1,8.740538551E1,3.949749897E1,1.702358368E1,-7.213931817E1
1.115077100E0,7.215491213E-1,3.521246910E-1,-8.523850888E-2,-5.900080204E-1,8.763494539E1,3.953686834E1,1.700800085E1,-7.239343442E1
1.120077100E0,7.201494798E-1,3.519607782E-1,-8.634769171E-2,-5.916522741E-1,8.786635371E1,3.955972452E1,1.698433887E1,-7.266369302E1
1.125077100E0,7.187565236E-1,3.516242206E-1,-8.746241033E-2,-5.933799744E-1,8.809617614E1,3.956368713E1,1.695168468E1,-7.294784080E1
1.130077100E0,7.173838031E-1,3.511263132E-1,-8.855476975E-2,-5.951712728E-1,8.832219469E1,3.954860943E1,1.691214927E1,-7.324211461E1
1.135077100E0,7.160351407E-1,3.504755199E-1,-8.958932757E-2,-5.970212221E-1,8.854380591E1,3.951325336E1,1.686899807E1,-7.354467619E1
1.140077100E0,7.147254762E-1,3.496792316E-1,-9.055495262E-2,-5.989087820E-1,8.875858908E1,3.945811164E1,1.682252089E1,-7.385208838E1
1.145077100E0,7.134646230E-1,3.487232924E-1,-9.145616740E-2,-6.008294821E-1,8.896497930E1,3.938215126E1,1.677086675E1,-7.416391156E1
1.150077100E0,7.122566611E-1,3.476253450E-1,-9.230439365E-2,-6.027660966E-1,8.916235729E1,3.928832955E1,1.671341102E1,-7.447784109E1
1.155077100E0,7.111053930E-1,3.464276195E-1,-9.306889772E-2,-6.046943069E-1,8.935015108E1,3.917947983E1,1.665463334E1,-7.478911235E1
1.160077100E0,7.100147339E-1,3.451651335E-1,-9.372769296E-2,-6.065931320E-1,8.952777173E1,3.905813283E1,1.659791614E1,-7.509375432E1
1.165077100E0,7.089862054E-1,3.438521624E-1,-9.427500516E-2,-6.084541678E-1,8.969502006E1,3.892548252E1,1.654433619E1,-7.539024753E1
1.170077100E0,7.080271808E-1,3.425012529E-1,-9.471927583E-2,-6.102611423E-1,8.985074561E1,3.878362360E1,1.649327292E1,-7.567635441E1
1.175077100E0,7.071391564E-1,3.411474526E-1,-9.507827461E-2,-6.119908094E-1,8.999475326E1,3.863768949E1,1.644477636E1,-7.594894569E1
1.180077100E0,7.063183971E-1,3.398103118E-1,-9.537034482E-2,-6.136348844E-1,9.012769200E1,3.849098780E1,1.639843565E1,-7.620718721E1
1.185077100E0,7.055451279E-1,3.385215402E-1,-9.559595585E-2,-6.151996851E-1,9.025279810E1,3.834657666E1,1.635704465E1,-7.645180290E1
1.190077100E0,7.048068420E-1,3.373103738E-1,-9.576354176E-2,-6.166833639E-1,9.037211756E1,3.820793081E1,1.632215320E1,-7.668257847E1
1.195077100E0,7.040917711E-1,3.362088799E-1,-9.586642683E-2,-6.180841327E-1,9.048756751E1,3.807776966E1,1.629680720E1,-7.689886017E1
1.200077100E0,7.033954785E-1,3.352546096E-1,-9.589718282E-2,-6.193891168E-1,9.059987495E1,3.795949735E1,1.628400917E1,-7.709831095E1
1.205077100E0,7.027096205E-1,3.344727457E-1,-9.584599733E-2,-6.205970645E-1,9.071039296E1,3.785487980E1,1.628657444E1,-7.728031785E1
1.210077100E0,7.020322177E-1,3.338684142E-1,-9.571285546E-2,-6.217086911E-1,9.081944528E1,3.776430564E1,1.630501830E1,-7.744495404E1
1.215077100E0,7.013720520E-1,3.334205747E-1,-9.553077817E-2,-6.227213144E-1,9.092562432E1,3.768789380E1,1.633488017E1,-7.759286611E1
1.220077100E0,7.007416090E-1,3.331044018E-1,-9.534502029E-2,-6.236280799E-1,9.102693257E1,3.762634872E1,1.637017608E1,-7.772442330E1
1.225077100E0,7.001356722E-1,3.329156339E-1,-9.517036378E-2,-6.244356036E-1,9.112421997E1,3.758011843E1,1.640973313E1,-7.784100907E1
1.230077100E0,6.995488298E-1,3.328529596E-1,-9.501545876E-2,-6.251499057E-1,9.121836450E1,3.754954698E1,1.645308136E1,-7.794373048E1
1.235077100E0,6.989771484E-1,3.329068124E-1,-9.491459280E-2,-6.257756948E-1,9.131000405E1,3.753595297E1,1.649691516E1,-7.803427036E1
1.240077100E0,6.984223076E-1,3.330398202E-1,-9.491068125E-2,-6.263247728E-1,9.139887566E1,3.753835447E1,1.653534092E1,-7.811575810E1
1.245077100E0,6.978804182E-1,3.332157433E-1,-9.503564984E-2,-6.268160939E-1,9.148560789E1,3.755499819E1,1.656380656E1,-7.819208742E1
1.250077100E0,6.973500558E-1,3.334071636E-1,-9.529225528E-2,-6.272654533E-1,9.157043326E1,3.758306303E1,1.658069585E1,-7.826582678E1
1.255077100E0,6.968384222E-1,3.335781097E-1,-9.566472471E-2,-6.276863217E-1,9.165220533E1,3.761764120E1,1.658509879E1,-7.833872951E1
1.260077100E0,6.963755679E-1,3.337056041E-1,-9.616294503E-2,-6.280559897E-1,9.172613241E1,3.765759298E1,1.657322831E1,-7.840778727E1
1.265077100E0,6.960134872E-1,3.337419629E-1,-9.684899449E-2,-6.283325553E-1,9.178393168E1,3.770330553E1,1.653407161E1,-7.846872546E1
1.270077100E0,6.957707634E-1,3.336631656E-1,-9.777068347E-2,-6.285004616E-1,9.182266209E1,3.775603118E1,1.646101852E1,-7.852074459E1
1.275077100E0,6.956109641E-1,3.334793746E-1,-9.890174121E-2,-6.285979152E-1,9.184815368E1,3.781425702E1,1.635898174E1,-7.856887921E1
1.280077100E0,6.954821830E-1,3.332079649E-1,-1.002066731E-1,-6.286776662E-1,9.186869316E1,3.787627724E1,1.623495440E1,-7.862005134E1
1.285077100E0,6.953225451E-1,3.328500688E-1,-1.016465202E-1,-6.288126707E-1,9.189414907E1,3.793817785E1,1.609593259E1,-7.868416449E1
1.290077100E0,6.950896058E-1,3.324169815E-1,-1.031997651E-1,-6.290462613E-1,9.193128388E1,3.799886600E1,1.594682739E1,-7.876709987E1
1.295077100E0,6.947456366E-1,3.319558203E-1,-1.048184335E-1,-6.294020414E-1,9.198609760E1,3.805934660E1,1.579659380E1,-7.887080457E1
1.300077100E0,6.942749030E-1,3.314928114E-1,-1.064487174E-1,-6.298916936E-1,9.206107105E1,3.811834715E1,1.565235360E1,-7.899532459E1
1.305077100E0,6.936790070E-1,3.310485780E-1,-1.080597341E-1,-6.305072308E-1,9.215591121E1,3.817596442E1,1.551790545E1,-7.913844293E1
1.310077100E0,6.929646934E-1,3.306403756E-1,-1.096206531E-1,-6.312370300E-1,9.226949868E1,3.823198967E1,1.539657067E1,-7.929740132E1
1.315077100E0,6.921604321E-1,3.302716315E-1,-1.111121252E-1,-6.320511699E-1,9.239725994E1,3.828593986E1,1.528867008E1,-7.946709351E1
1.320077100E0,6.912899497E-1,3.299573362E-1,-1.125272140E-1,-6.329170465E-1,9.253538700E1,3.833935422E1,1.519431231E1,-7.964233410E1
1.325077100E0,6.903731388E-1,3.297064304E-1,-1.138510779E-1,-6.338111162E-1,9.268069341E1,3.839242885E1,1.511419817E1,-7.981906874E1
1.330077100E0,6.894288829E-1,3.295313120E-1,-1.150887683E-1,-6.347058415E-1,9.283016603E1,3.844715418E1,1.504750691E1,-7.999324019E1
1.335077100E0,6.884795396E-1,3.294209838E-1,-1.162623540E-1,-6.355791092E-1,9.298025712E1,3.850433463E1,1.499042894E1,-8.016223213E1
1.340077100E0,6.875407430E-1,3.293660283E-1,-1.173976958E-1,-6.364145875E-1,9.312849749E1,3.856511592E1,1.493928270E1,-8.032441553E1
1.345077100E0,6.866205000E-1,3.293576241E-1,-1.185184121E-1,-6.372042298E-1,9.327363214E1,3.863041788E1,1.489104788E1,-8.047934372E1
1.350077100E0,6.857241738E-1,3.294079602E-1,-1.196321994E-1,-6.379348636E-1,9.341482809E1,3.870218039E1,1.484542925E1,-8.062521734E1
1.355077100E0,6.848552267E-1,3.295149505E-1,-1.207334548E-1,-6.386052370E-1,9.355155477E1,3.877979252E1,1.480262609E1,-8.076166152E1
1.360077100E0,6.840215470E-1,3.296564519E-1,-1.218211278E-1,-6.392188668E-1,9.368258825E1,3.886093244E1,1.476106468E1,-8.088923655E1
1.365077100E0,6.832521855E-1,3.297990859E-1,-1.229011193E-1,-6.397611499E-1,9.380338800E1,3.894300166E1,1.471672990E1,-8.100602434E1
1.370077100E0,6.825644676E-1,3.299159110E-1,-1.240074709E-1,-6.402213573E-1,9.391126785E1,3.902599366E1,1.466412411E1,-8.111159345E1
1.375077100E0,6.819542514E-1,3.300007880E-1,-1.251326650E-1,-6.406088471E-1,9.400691093E1,3.910860782E1,1.460378841E1,-8.120712995E1
1.380077100E0,6.814088672E-1,3.300762475E-1,-1.262557656E-1,-6.409298778E-1,9.409232953E1,3.919141446E1,1.453952789E1,-8.129280808E1
1.385077100E0,6.809058499E-1,3.301782012E-1,-1.273448765E-1,-6.411964297E-1,9.417106007E1,3.927538492E1,1.447741897E1,-8.136924856E1
1.390077100E0,6.804195295E-1,3.303375840E-1,-1.283788830E-1,-6.414243579E-1,9.424712948E1,3.936170828E1,1.442249511E1,-8.143802150E1
1.395077100E0,6.799164101E-1,3.305689991E-1,-1.293605566E-1,-6.416413784E-1,9.432577723E1,3.945151385E1,1.437721961E1,-8.150334515E1
1.400077100E0,6.793788964E-1,3.308615386E-1,-1.303095818E-1,-6.418678761E-1,9.440974628E1,3.954480936E1,1.434024681E1,-8.156899024E1
1.405077100E0,6.787895757E-1,3.311897218E-1,-1.312576681E-1,-6.421288848E-1,9.450174305E1,3.964099424E1,1.430835415E1,-8.163990423E1
1.410077100E0,6.781409295E-1,3.315488696E-1,-1.322209537E-1,-6.424311996E-1,9.460292205E1,3.974067474E1,1.428029844E1,-8.171769324E1
1.415077100E0,6.774316918E-1,3.319454193E-1,-1.331999004E-1,-6.427723765E-1,9.471345816E1,3.984455571E1,1.425648683E1,-8.180199956E1
1.420077100E0,6.766591938E-1,3.323816359E-1,-1.341904253E-1,-6.431545019E-1,9.483374191E1,3.995253083E1,1.423757609E1,-8.189300906E1
1.425077100E0,6.758253949E-1,3.328577876E-1,-1.351777315E-1,-6.435780525E-1,9.496344059E1,4.006354487E1,1.422479212E1,-8.199029373E1
1.430077100E0,6.749372992E-1,3.333768845E-1,-1.361517012E-1,-6.440358758E-1,9.510143737E1,4.017726856E1,1.421880920E1,-8.209241495E1
1.435077100E0,6.740050224E-1,3.339515030E-1,-1.370866895E-1,-6.445159912E-1,9.524613586E1,4.029324112E1,1.422201924E1,-8.219661570E1
1.440077100E0,6.730465125E-1,3.346101344E-1,-1.379498541E-1,-6.449916959E-1,9.539473240E1,4.041224977E1,1.423787511E1,-8.229757996E1
1.445077100E0,6.720800764E-1,3.353711963E-1,-1.387155056E-1,-6.454398036E-1,9.554438040E1,4.053456240E1,1.426860356E1,-8.239078303E1
1.450077100E0,6.711179586E-1,3.362490833E-1,-1.393678784E-1,-6.458435059E-1,9.569318375E1,4.066068058E1,1.431566875E1,-8.247301653E1
1.455077100E0,6.701625407E-1,3.372545838E-1,-1.399049312E-1,-6.461951137E-1,9.584077798E1,4.079162209E1,1.437968457E1,-8.254295270E1
1.460077100E0,6.692198870E-1,3.383870423E-1,-1.403385252E-1,-6.464859247E-1,9.598623235E1,4.092834765E1,1.445918389E1,-8.259964193E1
1.465077100E0,6.682912232E-1,3.396541178E-1,-1.406850666E-1,-6.467067599E-1,9.612936562E1,4.107298554E1,1.455303436E1,-8.264220590E1
1.470077100E0,6.673826224E-1,3.410502374E-1,-1.409665644E-1,-6.468489766E-1,9.626925132E1,4.122680155E1,1.465858578E1,-8.267009240E1
1.475077100E0,6.664939618E-1,3.425763845E-1,-1.411926001E-1,-6.469094753E-1,9.640591922E1,4.139071105E1,1.477499468E1,-8.268313101E1
1.480077100E0,6.656183355E-1,3.442191780E-1,-1.413743496E-1,-6.468992829E-1,9.654044019E1,4.156411914E1,1.490087553E1,-8.268341101E1
1.485077100E0,6.647546105E-1,3.459804356E-1,-1.415139288E-1,-6.468173265E-1,9.667299493E1,4.174745766E1,1.503613672E1,-8.267080567E1
1.490077100E0,6.639026110E-1,3.478653431E-1,-1.416039318E-1,-6.466616988E-1,9.680361664E1,4.194081862E1,1.518164086E1,-8.264470240E1
1.495077100E0,6.630628852E-1,3.498688936E-1,-1.416411251E-1,-6.464341879E-1,9.693222742E1,4.214355360E1,1.533727348E1,-8.260523304E1
1.500077100E0,6.622407232E-1,3.519899249E-1,-1.416268200E-1,-6.461285949E-1,9.705802440E1,4.235587240E1,1.550244017E1,-8.255146271E1
1.505077100E0,6.614344150E-1,3.542196751E-1,-1.415669471E-1,-6.457489729E-1,9.718127722E1,4.257740423E1,1.567613748E1,-8.248421734E1
1.510077100E0,6.606420589E-1,3.565164208E-1,-1.414672434E-1,-6.453178525E-1,9.730228350E1,4.280417645E1,1.585563230E1,-8.240725137E1
1.515077100E0,6.598689383E-1,3.588250279E-1,-1.413445324E-1,-6.448560357E-1,9.742024391E1,4.303167283E1,1.603611668E1,-8.232452266E1
1.520077100E0,6.591157497E-1,3.610921502E-1,-1.412013471E-1,-6.443920135E-1,9.753506068E1,4.325430178E1,1.621447677E1,-8.224065157E1
1.525077100E0,6.583965501E-1,3.632703722E-1,-1.410376579E-1,-6.439386606E-1,9.764460212E1,4.346709132E1,1.638738645E1,-8.215777300E1
1.530077100E0,6.577249460E-1,3.653275669E-1,-1.408400834E-1,-6.435042620E-1,9.774681163E1,4.366566082E1,1.655356577E1,-8.207678544E1
1.535077100E0,6.571055794E-1,3.672432601E-1,-1.405951828E-1,-6.431000233E-1,9.784100075E1,4.384670678E1,1.671292251E1,-8.199899682E1
1.540077100E0,6.565452454E-1,3.690101802E-1,-1.402926892E-1,-6.427268386E-1,9.792615450E1,4.400865632E1,1.686564910E1,-8.192421324E1
1.545077100E0,6.560430081E-1,3.706315160E-1,-1.399054825E-1,-6.423910856E-1,9.800243252E1,4.414967320E1,1.701444168E1,-8.185241663E1
1.550077100E0,6.555984434E-1,3.721239567E-1,-1.394220889E-1,-6.420871615E-1,9.806991462E1,4.427064610E1,1.716126847E1,-8.178229049E1
1.555077100E0,6.552080974E-1,3.735091388E-1,-1.388155371E-1,-6.418126822E-1,9.812913823E1,4.437181418E1,1.730989016E1,-8.171241919E1
1.560077100E0,6.548717258E-1,3.748056889E-1,-1.380721778E-1,-6.415604353E-1,9.818015152E1,4.445419132E1,1.746252056E1,-8.164116292E1
1.565077100E0,6.545653975E-1,3.760789633E-1,-1.371643543E-1,-6.413226128E-1,9.822659139E1,4.452254935E1,1.762644503E1,-8.156609391E1
1.570077100E0,6.543003027E-1,3.773039579E-1,-1.361358315E-1,-6.410927176E-1,9.826676706E1,4.457764511E1,1.779584204E1,-8.148799164E1
1.575077100E0,6.541232364E-1,3.784924746E-1,-1.350241303E-1,-6.408078671E-1,9.829359502E1,4.462462934E1,1.796506619E1,-8.139861029E1
1.580077100E0,6.540651709E-1,3.796923459E-1,-1.338237524E-1,-6.404089928E-1,9.830239157E1,4.466922089E1,1.813505221E1,-8.128853095E1
1.585077100E0,6.541245147E-1,3.809744120E-1,-1.325117499E-1,-6.398595572E-1,9.829340137E1,4.471787136E1,1.831143104E1,-8.115103620E1
1.590077100E0,6.542672210E-1,3.823311031E-1,-1.311084032E-1,-6.391931772E-1,9.827177981E1,4.477074344E1,1.849410013E1,-8.099206486E1
1.595077100E0,6.544467706E-1,3.837133944E-1,-1.296528280E-1,-6.384775639E-1,9.824457105E1,4.482433277E1,1.868004265E1,-8.082364090E1
1.600077100E0,6.546301093E-1,3.850972056E-1,-1.282049716E-1,-6.377484202E-1,9.821678234E1,4.487970245E1,1.886482882E1,-8.065350467E1
1.605077100E0,6.547902674E-1,3.864765167E-1,-1.267975569E-1,-6.370306015E-1,9.819250233E1,4.493799790E1,1.904696759E1,-8.048664461E1
1.610077100E0,6.549222391E-1,3.878868222E-1,-1.254433990E-1,-6.363054514E-1,9.817249204E1,4.500414127E1,1.922736520E1,-8.032045313E1
1.615077100E0,6.550232239E-1,3.893237710E-1,-1.241474599E-1,-6.355776787E-1,9.815717812E1,4.507792424E1,1.940552340E1,-8.015580651E1
1.620077100E0,6.550395397E-1,3.904912770E-1,-1.229473874E-1,-6.350777149E-1,9.815470374E1,4.512622922E1,1.956729721E1,-8.003082865E1
1.625077100E0,6.549704513E-1,3.912544549E-1,-1.217788234E-1,-6.349043846E-1,9.816518109E1,4.512808842E1,1.971217308E1,-7.995917911E1
1.630077100E0,6.549309329E-1,3.920052648E-1,-1.206334233E-1,-6.347006559E-1,9.817117373E1,4.513120706E1,1.985243734E1,-7.988387722E1
1.635077100E0,6.549454300E-1,3.927064538E-1,-1.195953116E-1,-6.344486475E-1,9.816897540E1,4.513792703E1,1.997727144E1,-7.980529525E1
1.640077100E0,6.549982362E-1,3.932870626E-1,-1.186578274E-1,-6.342104673E-1,9.816096757E1,4.513896916E1,2.008490116E1,-7.973307879E1
1.645077100E0,6.550672651E-1,3.936818838E-1,-1.177662238E-1,-6.340603828E-1,9.815049891E1,4.512200789E1,2.017853458E1,-7.967708419E1
1.650077100E0,6.551591361E-1,3.938570917E-1,-1.168858558E-1,-6.340195537E-1,9.813656480E1,4.508055920E1,2.025925033E1,-7.963958900E1
1.655077100E0,6.552886277E-1,3.938164115E-1,-1.159929335E-1,-6.340749860E-1,9.811692228E1,4.501359755E1,2.032840459E1,-7.961781213E1
1.660077100E0,6.554642659E-1,3.935726285E-1,-1.150689498E-1,-6.342131495E-1,9.809027514E1,4.492144976E1,2.038769239E1,-7.960902473E1
1.665077100E0,6.556915219E-1,3.931320310E-1,-1.140910387E-1,-6.344281435E-1,9.805578875E1,4.480331503E1,2.043906368E1,-7.961156725E1
1.670077100E0,6.559612195E-1,3.924993575E-1,-1.130513847E-1,-6.347271204E-1,9.801485010E1,4.465898062E1,2.048397102E1,-7.962631598E1
1.675077100E0,6.562597689E-1,3.916838765E-1,-1.119591445E-1,-6.351157427E-1,9.796951707E1,4.448991620E1,2.052283300E1,-7.965446854E1
1.680077100E0,6.565714233E-1,3.907022774E-1,-1.108402982E-1,-6.355943084E-1,9.792217748E1,4.429965353E1,2.055504787E1,-7.969690379E1
1.685077100E0,6.568821456E-1,3.895775676E-1,-1.097182855E-1,-6.361580491E-1,9.787496251E1,4.409233194E1,2.058042624E1,-7.975357382E1
1.690077100E0,6.571795041E-1,3.883484602E-1,-1.086219028E-1,-6.367902756E-1,9.782976233E1,4.387437454E1,2.059897298E1,-7.982264470E1
1.695077100E0,6.574505861E-1,3.870456815E-1,-1.075728536E-1,-6.374813318E-1,9.778854278E1,4.365072032E1,2.061098588E1,-7.990314599E1
1.700077100E0,6.577043078E-1,3.856920004E-1,-1.066092178E-1,-6.382015347E-1,9.774995123E1,4.342709142E1,2.061359654E1,-7.999154485E1
1.705077100E0,6.579560212E-1,3.843061328E-1,-1.057427600E-1,-6.389218569E-1,9.771165395E1,4.320696723E1,2.060571440E1,-8.008354449E1
1.710077100E0,6.582125138E-1,3.828845918E-1,-1.049919948E-1,-6.396345496E-1,9.767261801E1,4.299150304E1,2.058510776E1,-8.017845569E1
1.715077100E0,6.584805054E-1,3.814430535E-1,-1.043403074E-1,-6.403262615E-1,9.763181959E1,4.278153142E1,2.055362513E1,-8.027350777E1
1.720077100E0,6.587561988E-1,3.800052106E-1,-1.037698537E-1,-6.409899592E-1,9.758983541E1,4.257845299E1,2.051428980E1,-8.036684803E1
1.725077100E0,6.590353032E-1,3.785970807E-1,-1.032627597E-1,-6.416178942E-1,9.754731807E1,4.238389504E1,2.047029491E1,-8.045652263E1
1.730077100E0,6.593110437E-1,3.772541881E-1,-1.028030440E-1,-6.421991587E-1,9.750529957E1,4.220063558E1,2.042532400E1,-8.054011479E1
1.735077100E0,6.595751108E-1,3.759981692E-1,-1.023804098E-1,-6.427319050E-1,9.746504725E1,4.203018433E1,2.038195871E1,-8.061688228E1
1.740077100E0,6.598218424E-1,3.748463988E-1,-1.019856855E-1,-6.432139874E-1,9.742742621E1,4.187368633E1,2.034230926E1,-8.068610595E1
1.745077100E0,6.600536280E-1,3.738114536E-1,-1.016165465E-1,-6.436367631E-1,9.739207421E1,4.173242348E1,2.030715969E1,-8.074629319E1
1.750077100E0,6.602626068E-1,3.730580509E-1,-1.012525409E-1,-6.439168453E-1,9.736019249E1,4.162365308E1,2.028744903E1,-8.078297640E1
1.755077100E0,6.604273313E-1,3.724114299E-1,-1.009719446E-1,-6.441662312E-1,9.733505670E1,4.153235322E1,2.026853071E1,-8.081683999E1
1.760077100E0,6.605491399E-1,3.719558418E-1,-1.007536128E-1,-6.443387270E-1,9.731646645E1,4.146668160E1,2.025663395E1,-8.083960059E1
1.765077100E0,6.606194180E-1,3.716079593E-1,-1.006000862E-1,-6.444913745E-1,9.730573949E1,4.141697057E1,2.024770689E1,-8.086064627E1
1.770077100E0,6.606570311E-1,3.713530600E-1,-1.004903913E-1,-6.446168423E-1,9.729999803E1,4.138042300E1,2.024172210E1,-8.087828039E1
1.775077100E0,6.606674983E-1,3.711525202E-1,-1.004121900E-1,-6.447337866E-1,9.729840022E1,4.135180436E1,2.023741643E1,-8.089524258E1
1.780077100E0,6.606707661E-1,3.709642291E-1,-1.003569588E-1,-6.448473930E-1,9.729790138E1,4.132612238E1,2.023215363E1,-8.091230203E1
1.785077100E0,6.606819793E-1,3.707643151E-1,-1.002983600E-1,-6.449599862E-1,9.729618966E1,4.129905512E1,2.022609886E1,-8.092916478E1
1.790077100E0,6.606970880E-1,3.705509305E-1,-1.001981050E-1,-6.450827122E-1,9.729388325E1,4.126746102E1,2.022274964E1,-8.094645460E1
