"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.088207103E0,1.209472418E-1,8.399724960E-2,2.068200111E-1
2.093207103E0,1.178654432E-1,6.406784058E-2,1.379570961E-1
2.098207103E0,-2.757930756E-2,7.023811340E-2,4.699754715E-2
2.103207103E0,1.407997608E-1,7.934045792E-2,-4.404020309E-2
2.108207103E0,3.281056881E-2,-1.984119415E-2,-1.321697235E-2
2.113207103E0,-1.203905344E-1,-1.578998566E-2,-5.750179291E-2
2.118207103E0,1.900298595E-1,-3.923320770E-2,-5.116558075E-2
2.123207103E0,9.289979935E-4,-1.290936470E-1,3.230047226E-2
2.128207103E0,-1.978745461E-1,-1.060929298E-1,-3.320598602E-2
2.133207103E0,6.590020657E-2,-1.031594276E-1,-2.822208405E-2
2.138207103E0,3.040778637E-2,-1.860136986E-1,4.962301254E-2
2.143207103E0,-2.987600565E-1,-1.488299370E-1,-4.098653793E-2
2.148207103E0,-2.630480528E-1,-1.621685028E-1,-9.730434418E-2
2.153207103E0,-2.450786829E-1,-1.706404686E-1,-1.165785789E-1
2.158207103E0,-2.170563936E-1,-1.299653053E-1,-1.980667114E-1
2.163207103E0,-1.098734140E-1,-8.330440521E-2,-2.413301468E-1
2.168207103E0,2.433109283E-2,-5.198097229E-2,-1.689772606E-1
2.173207103E0,1.109962463E-1,-7.041931152E-3,-1.487922668E-2
2.178207103E0,1.481841803E-1,5.315017700E-2,1.131110191E-1
2.183207103E0,1.705660820E-1,1.184754372E-1,2.477622032E-1
2.188207103E0,1.886614561E-1,1.827392578E-1,3.443474770E-1
2.193207103E0,3.207665682E-1,2.290697098E-1,3.392701149E-1
2.198207103E0,5.157485008E-1,2.445096970E-1,3.648147583E-1
2.203207103E0,4.369187355E-2,2.244377136E-1,2.305488586E-1
2.208207103E0,-1.207252741E-1,1.516194344E-1,1.106233597E-1
2.213207103E0,1.035604477E-1,4.868745804E-2,1.130199432E-1
2.218207103E0,2.701978683E-1,1.775264740E-3,3.160715103E-2
2.223207103E0,-3.251862526E-2,-6.949853897E-2,-6.460762024E-2
2.228207103E0,-7.626426220E-2,-1.679854393E-1,2.633233070E-1
2.233207103E0,6.481552124E-2,-3.032827377E-1,4.082989693E-1
2.238207103E0,5.893838406E-2,-2.650656700E-1,1.433258057E-1
2.243207103E0,9.304201603E-2,-1.750254631E-1,-6.554508209E-2
2.248207103E0,1.433914900E-1,-9.495782852E-2,-2.215571404E-1
2.253207103E0,2.020586729E-1,-2.451419830E-2,-2.417621613E-1
2.258207103E0,2.079054117E-1,6.091976166E-2,-1.623530388E-1
2.263207103E0,1.962213516E-1,1.425027847E-1,-1.007266045E-1
2.268207103E0,8.490419388E-2,1.869564056E-1,-5.444574356E-2
2.273207103E0,-6.187427044E-2,1.997394562E-1,-5.341911316E-2
2.278207103E0,-6.608915329E-2,1.793885231E-1,-7.805919647E-2
2.283207103E0,-4.484200478E-2,1.111488342E-1,-1.777076721E-1
2.288207103E0,1.902139187E-2,2.805328369E-2,-2.685751915E-1
2.293207103E0,1.576929092E-1,-2.062845230E-2,-3.875217438E-1
2.298207103E0,2.502326965E-1,-1.197681427E-1,-2.894029617E-1
2.303207103E0,2.797933817E-1,-1.469159126E-1,-8.936977386E-2
2.308207103E0,3.289204836E-1,-1.306371689E-1,3.891515732E-2
2.313207103E0,3.093423843E-1,-6.708669662E-2,1.015219688E-1
2.318207103E0,3.154488802E-1,2.704095840E-2,9.370136261E-2
2.323207103E0,3.599114418E-1,1.226797104E-1,7.781267166E-2
2.328207103E0,1.927289963E-1,1.595921516E-1,3.815698624E-2
2.333207103E0,1.443032026E-1,1.834316254E-1,-7.937669754E-2
2.338207103E0,2.843762636E-1,2.011280060E-1,-2.657704353E-1
2.343207103E0,1.085588932E-1,9.289073944E-2,-3.911027908E-1
2.348207103E0,6.036639214E-2,3.340673447E-2,-5.285763741E-1
2.353207103E0,2.525790930E-1,-2.806901932E-2,-5.295677185E-1
2.358207103E0,1.232202053E-1,-1.691312790E-1,-4.929752350E-1
2.363207103E0,1.694902182E-1,-1.875190735E-1,-5.572047234E-1
2.368207103E0,2.021696568E-1,-1.568222046E-1,-5.176262856E-1
2.373207103E0,-1.583769917E-1,-9.335041046E-2,-4.635581970E-1
2.378207103E0,-9.190022945E-2,5.832052231E-2,-4.193458557E-1
2.383207103E0,-1.989388466E-1,5.863046646E-2,-2.217130661E-1
2.388207103E0,-4.030095339E-1,6.940221786E-2,-1.425380707E-1
2.393207103E0,-1.438641548E-1,1.043872833E-1,-1.117658615E-1
2.398207103E0,-2.489602566E-1,4.481649399E-2,-5.932140350E-2
2.403207103E0,-3.913114667E-1,1.812362671E-2,-3.713846207E-2
2.408207103E0,-1.991301775E-1,-2.779388428E-2,-2.844476700E-2
2.413207103E0,9.043264389E-2,-6.979608536E-2,3.843259811E-2
2.418207103E0,-1.786077023E-1,-1.285920143E-1,1.229867935E-1
2.423207103E0,-2.159428000E-1,-1.414999962E-1,1.394639015E-1
2.428207103E0,4.291796684E-2,-8.616781235E-2,1.697702408E-1
2.433207103E0,5.639195442E-3,-8.110237122E-2,2.562241554E-1
2.438207103E0,-2.964237332E-1,-7.965564728E-3,3.692927361E-1
2.443207103E0,1.896017790E-2,1.048073769E-1,5.562224388E-1
2.448207103E0,-4.910767078E-2,1.301045418E-1,7.373104095E-1
2.453207103E0,-1.751610041E-1,2.103099823E-1,8.041095734E-1
2.458207103E0,3.124477863E-1,2.771897316E-1,8.100113869E-1
2.463207103E0,5.896914005E-2,2.037363052E-1,8.604965210E-1
2.468207103E0,5.027962923E-1,1.945056915E-1,9.065852165E-1
2.473207103E0,5.613911748E-1,1.607780457E-1,9.317173958E-1
2.478207103E0,6.283565164E-1,1.503281593E-1,9.041304588E-1
2.483207103E0,6.970596313E-1,1.373286247E-1,8.110876083E-1
2.488207103E0,7.218675017E-1,1.406817436E-1,6.785907745E-1
2.493207103E0,7.243397832E-1,1.375684738E-1,4.915871620E-1
2.498207103E0,7.064369917E-1,1.133508682E-1,3.269357681E-1
2.503207103E0,6.541675329E-1,1.036086082E-1,1.761803627E-1
2.508207103E0,5.629978180E-1,1.111764908E-1,4.660701752E-2
2.513207103E0,5.028460026E-1,1.004195213E-1,-8.676385880E-2
2.518207103E0,4.233483076E-1,7.098197937E-2,-2.202777863E-1
2.523207103E0,3.269034028E-1,4.962158203E-2,-3.288817406E-1
2.528207103E0,2.330019474E-1,2.098894119E-2,-4.081444740E-1
2.533207103E0,1.045061946E-1,1.725673676E-3,-4.711031914E-1
2.538207103E0,-1.112973690E-2,-2.425718307E-2,-5.135841370E-1
2.543207103E0,-1.251276135E-1,-4.245996475E-2,-5.697121620E-1
2.548207103E0,-2.179931998E-1,-5.853557587E-2,-5.852508545E-1
2.553207103E0,-2.878345847E-1,-8.182573318E-2,-6.186008453E-1
2.558207103E0,-3.522212207E-1,-1.053671837E-1,-6.116762161E-1
2.563207103E0,-4.048891664E-1,-1.090207100E-1,-5.838847160E-1
2.568207103E0,-4.537539780E-1,-1.216711998E-1,-5.465497971E-1
2.573207103E0,-4.653407931E-1,-1.123642921E-1,-4.665627480E-1
2.578207103E0,-4.580526948E-1,-9.844732285E-2,-3.373146057E-1
2.583207103E0,-4.125097096E-1,-1.000900269E-1,-2.221341133E-1
2.588207103E0,-3.556294143E-1,-7.583808899E-2,-1.375885010E-1
2.593207103E0,-2.950363755E-1,-6.398010254E-2,-4.832792282E-2
2.598207103E0,-2.293643355E-1,-4.585599899E-2,5.740451813E-2
2.603207103E0,-1.434973478E-1,-1.662540436E-2,1.659646034E-1
2.608207103E0,-6.107765436E-2,1.785469055E-2,2.361674309E-1
2.613207103E0,3.458619118E-3,2.061033249E-2,2.634162903E-1
2.618207103E0,4.871857166E-2,5.863189697E-3,3.212075233E-1
2.623207103E0,1.082819700E-1,1.468801498E-2,3.675398827E-1
2.628207103E0,1.386473775E-1,2.835178375E-2,4.004211426E-1
2.633207103E0,1.732232571E-1,4.025030136E-2,4.183645248E-1
2.638207103E0,1.870151162E-1,8.039855957E-2,4.036655426E-1
2.643207103E0,1.974295974E-1,9.109973907E-2,3.392181396E-1
2.648207103E0,2.268513441E-1,9.509563446E-2,2.565155029E-1
2.653207103E0,2.330653071E-1,9.274911880E-2,1.720304489E-1
2.658207103E0,2.318739891E-1,5.855989456E-2,6.515121460E-2
2.663207103E0,2.290483713E-1,3.551769257E-2,-2.955913544E-2
2.668207103E0,2.120237947E-1,1.259040833E-2,-1.017894745E-1
2.673207103E0,1.784787774E-1,-3.218412399E-2,-1.385374069E-1
2.678207103E0,1.465200186E-1,-3.845262527E-2,-1.640281677E-1
2.683207103E0,8.187651634E-2,-4.981231689E-2,-1.736936569E-1
2.688207103E0,4.267811775E-2,-1.877737045E-2,-1.494855881E-1
2.693207103E0,1.299816370E-2,-2.411365509E-3,-1.356711388E-1
2.698207103E0,1.162487268E-2,2.259683609E-2,-1.440229416E-1
2.703207103E0,2.921748161E-2,4.693317413E-2,-1.727743149E-1
2.708207103E0,5.846261978E-2,6.324577332E-2,-1.954650879E-1
2.713207103E0,1.110177636E-1,5.580186844E-2,-2.414789200E-1
2.718207103E0,1.448671222E-1,5.027103424E-2,-2.887296677E-1
2.723207103E0,1.616902351E-1,6.532526016E-2,-3.516526222E-1
2.728207103E0,1.778861880E-1,7.237434387E-2,-4.033856392E-1
2.733207103E0,1.551957726E-1,6.989049911E-2,-4.684062004E-1
2.738207103E0,1.110563874E-1,8.018112183E-2,-5.231456757E-1
2.743207103E0,4.489225149E-2,9.210538864E-2,-5.269088745E-1
2.748207103E0,8.076965809E-3,9.892320633E-2,-4.988622665E-1
2.753207103E0,1.221334934E-2,9.606599808E-2,-5.256395340E-1
2.758207103E0,7.157349586E-2,9.505319595E-2,-6.270647049E-1
2.763207103E0,8.962213993E-2,8.533954620E-2,-6.906332970E-1
2.768207103E0,1.151837707E-1,9.263134003E-2,-7.388377190E-1
2.773207103E0,1.175658703E-1,9.445953369E-2,-7.683782578E-1
2.778207103E0,1.343947649E-1,8.431148529E-2,-7.879056931E-1
2.783207103E0,1.261677146E-1,7.824182510E-2,-7.583370209E-1
2.788207103E0,1.147388816E-1,8.223533630E-2,-7.153997421E-1
2.793207103E0,9.375452995E-2,6.829118729E-2,-6.582374573E-1
2.798207103E0,3.607207537E-2,3.852939606E-2,-5.893173218E-1
2.803207103E0,-5.573034286E-2,1.139736176E-2,-4.551553726E-1
2.808207103E0,-1.328777075E-1,-1.774740219E-2,-2.876567841E-1
2.813207103E0,-1.848923564E-1,-5.494832993E-2,-1.291723251E-1
2.818207103E0,-2.246567011E-1,-8.718442917E-2,1.656055450E-2
2.823207103E0,-2.641823888E-1,-9.971523285E-2,1.679782867E-1
2.828207103E0,-2.891765237E-1,-9.302425385E-2,3.492832184E-1
2.833207103E0,-2.989312410E-1,-1.037836075E-1,5.415229797E-1
2.838207103E0,-3.150836825E-1,-1.294984818E-1,7.396974564E-1
2.843207103E0,-3.226985335E-1,-1.331210136E-1,9.271621704E-1
2.848207103E0,-3.895631433E-1,-1.183009148E-1,1.099407196E0
2.853207103E0,-4.181561470E-1,-8.259439468E-2,1.215453148E0
2.858207103E0,-4.317846000E-1,-1.145830154E-1,1.335450172E0
2.863207103E0,-3.941498399E-1,-1.619477272E-1,1.409253120E0
2.868207103E0,-3.939165175E-1,-1.891770363E-1,1.443809509E0
2.873207103E0,-3.742095530E-1,-2.154431343E-1,1.431225777E0
2.878207103E0,-3.710153103E-1,-2.426810265E-1,1.361255646E0
2.883207103E0,-3.851434588E-1,-2.563261986E-1,1.276301384E0
2.888207103E0,-4.495515227E-1,-2.786889076E-1,1.202514648E0
2.893207103E0,-5.196247101E-1,-2.796502113E-1,1.135269165E0
2.898207103E0,-6.205701828E-1,-2.989983559E-1,1.093666077E0
2.903207103E0,-6.569640040E-1,-3.255305290E-1,1.004884720E0
2.908207103E0,-6.887390614E-1,-3.314166069E-1,8.660078049E-1
2.913207103E0,-7.031813860E-1,-3.197059631E-1,6.857213974E-1
2.918207103E0,-6.978033781E-1,-3.129372597E-1,4.922647476E-1
2.923207103E0,-6.818197966E-1,-3.174071312E-1,3.071632385E-1
2.928207103E0,-6.767994165E-1,-3.261327744E-1,1.426544189E-1
2.933207103E0,-6.932491064E-1,-3.106479645E-1,1.742076874E-2
2.938207103E0,-6.475380659E-1,-3.105831146E-1,-7.990264893E-2
2.943207103E0,-6.459172964E-1,-3.015403748E-1,-1.505680084E-1
2.948207103E0,-6.459174752E-1,-3.059234619E-1,-2.140798569E-1
2.953207103E0,-5.763078928E-1,-2.622833252E-1,-2.507677078E-1
2.958207103E0,-5.443692803E-1,-2.587761879E-1,-3.127288818E-1
2.963207103E0,-6.656330824E-1,-2.840700150E-1,-3.329620361E-1
2.968207103E0,-5.617033243E-1,-1.725974083E-1,-3.010959625E-1
2.973207103E0,4.609188437E-2,7.710790634E-2,-2.625780106E-1
2.978207103E0,6.456267834E-1,2.758202553E-1,-2.769165039E-1
2.983207103E0,9.322500229E-1,3.416142464E-1,-3.154916763E-1
2.988207103E0,8.833882809E-1,3.098254204E-1,-2.934017181E-1
2.993207103E0,6.435004473E-1,2.652277946E-1,-2.408218384E-1
2.998207103E0,4.216800034E-1,2.298007011E-1,-1.708106995E-1
3.003207103E0,3.678879738E-1,2.254176140E-1,-7.945251465E-2
3.008207103E0,4.623022974E-1,2.455153465E-1,9.421348572E-3
3.013207103E0,5.819585323E-1,2.700366974E-1,8.974742889E-2
3.018207103E0,6.795300245E-1,2.745013237E-1,1.435956955E-1
3.023207103E0,6.662060022E-1,2.588605881E-1,1.865997314E-1
3.028207103E0,5.937668085E-1,2.324557304E-1,2.395553589E-1
3.033207103E0,5.343155861E-1,1.685390472E-1,2.676458359E-1
3.038207103E0,4.668342471E-1,1.082367897E-1,2.681856155E-1
3.043207103E0,4.142350256E-1,5.985212326E-2,2.196540833E-1
3.048207103E0,3.441661894E-1,2.584695816E-2,1.831655502E-1
3.053207103E0,2.915447354E-1,-2.550601959E-3,1.046800613E-1
3.058207103E0,2.287189960E-1,-3.003883362E-2,4.737472534E-2
3.063207103E0,1.593432128E-1,-6.757068634E-2,1.302528381E-2
3.068207103E0,1.097742021E-1,-1.130738258E-1,8.559226990E-3
3.073207103E0,6.519502401E-2,-1.265974045E-1,3.733634949E-2
3.078207103E0,5.600106716E-2,-1.402263641E-1,7.926845551E-2
3.083207103E0,1.065698266E-2,-1.478133202E-1,1.328973770E-1
3.088207103E0,-1.879221201E-2,-1.402664185E-1,1.815042496E-1
3.093207103E0,-8.170959353E-2,-1.405534744E-1,2.201356888E-1
3.098207103E0,-1.177864671E-1,-1.326680183E-1,2.681016922E-1
3.103207103E0,-1.375547945E-1,-1.340370178E-1,3.261537552E-1
3.108207103E0,-1.282400191E-1,-1.319799423E-1,3.817529678E-1
3.113207103E0,-7.346656919E-2,-1.374797821E-1,4.221439362E-1
3.118207103E0,-6.645900011E-2,-1.278624535E-1,4.294729233E-1
3.123207103E0,-7.600928843E-2,-1.069183350E-1,4.013376236E-1
3.128207103E0,-1.096168160E-1,-8.409166336E-2,3.471860886E-1
3.133207103E0,-1.242772639E-1,-3.552341461E-2,3.102560043E-1
3.138207103E0,-1.450097710E-1,1.449584961E-2,2.386941910E-1
3.143207103E0,-1.866506189E-1,2.791738510E-2,1.412649155E-1
3.148207103E0,-2.260851413E-1,2.589893341E-2,4.186058044E-2
3.153207103E0,-2.609562278E-1,1.980733871E-2,-6.972980499E-2
3.158207103E0,-2.723141015E-1,1.461029053E-2,-1.783895493E-1
3.163207103E0,-2.728066146E-1,3.844881058E-2,-2.665796280E-1
3.168207103E0,-2.632316947E-1,4.422807693E-2,-3.780956268E-1
3.173207103E0,-2.710918784E-1,5.887222290E-2,-4.786062241E-1
3.178207103E0,-2.612508535E-1,9.558677673E-2,-5.392365456E-1
3.183207103E0,-2.400193810E-1,1.157293320E-1,-5.559654236E-1
3.188207103E0,-1.961711049E-1,1.354398727E-1,-5.718879700E-1
3.193207103E0,-1.368904114E-1,1.278614998E-1,-5.699291229E-1
3.198207103E0,-8.838379383E-2,1.168479919E-1,-5.593514442E-1
3.203207103E0,-6.875163317E-2,1.140313148E-1,-5.564465523E-1
3.208207103E0,-3.955268860E-2,1.244649887E-1,-5.048403740E-1
3.213207103E0,-3.188756108E-2,1.500329971E-1,-4.747767448E-1
3.218207103E0,-3.132110834E-2,1.468181610E-1,-4.686088562E-1
3.223207103E0,-4.145365953E-2,1.329665184E-1,-4.656229019E-1
3.228207103E0,-3.670126200E-2,1.159877777E-1,-4.278993607E-1
3.233207103E0,-3.283888102E-3,1.081137657E-1,-4.161820412E-1
3.238207103E0,3.701785207E-2,8.442735672E-2,-4.001893997E-1
3.243207103E0,7.519552112E-2,8.228874207E-2,-3.710050583E-1
3.248207103E0,1.260553896E-1,9.372520447E-2,-2.966642380E-1
3.253207103E0,1.746584177E-1,9.812259674E-2,-2.089176178E-1
3.258207103E0,2.053123415E-1,7.968950272E-2,-1.400718689E-1
3.263207103E0,2.244618535E-1,2.742624283E-2,-1.149182320E-1
3.268207103E0,2.336976528E-1,3.947734833E-3,-8.753013611E-2
3.273207103E0,2.356430590E-1,-7.004737854E-4,-6.459331512E-2
3.278207103E0,2.316396832E-1,-7.067680359E-3,-7.994842529E-2
3.283207103E0,2.055778205E-1,-2.105617523E-2,-7.091617584E-2
3.288207103E0,1.639314890E-1,-4.223394394E-2,-9.440231323E-2
3.293207103E0,1.388556957E-1,-6.470298767E-2,-9.120845795E-2
3.298207103E0,1.173491180E-1,-6.448125839E-2,-8.960723877E-2
3.303207103E0,7.922980189E-2,-4.297399521E-2,-1.063728333E-1
3.308207103E0,4.310718179E-2,-2.446794510E-2,-1.096429825E-1
3.313207103E0,-6.376564503E-3,-1.060771942E-2,-9.093189240E-2
3.318207103E0,-3.395098448E-2,-1.675081253E-2,-8.482074738E-2
3.323207103E0,-7.398831844E-2,-2.438640594E-2,-8.738803864E-2
3.328207103E0,-7.276022434E-2,-5.092000961E-2,-1.039733887E-1
3.333207103E0,-4.610490799E-2,-6.980323792E-2,-1.112079620E-1
3.338207103E0,-3.337773681E-2,-7.114315033E-2,-1.358489990E-1
3.343207103E0,-3.636845946E-2,-6.047725677E-2,-1.332750320E-1
3.348207103E0,-6.311456859E-2,-2.111196518E-2,-1.037502289E-1
3.353207103E0,-9.608407319E-2,6.375312805E-3,-7.917881012E-2
3.358207103E0,-2.037510574E-1,-2.566432953E-2,-9.590244293E-2
3.363207103E0,-2.618134320E-1,-5.846261978E-2,-1.375226974E-1
3.368207103E0,-2.647945285E-2,-1.231956482E-2,-1.044063568E-1
3.373207103E0,1.733524501E-1,4.694461823E-3,-4.287624359E-2
3.378207103E0,2.818248868E-1,6.692409515E-3,-6.027221680E-4
3.383207103E0,2.999506593E-1,8.854866028E-3,1.333713531E-2
3.388207103E0,2.685844898E-1,1.959800720E-3,3.918266296E-2
3.393207103E0,1.979897618E-1,5.527973175E-3,3.130722046E-2
3.398207103E0,1.175091863E-1,1.540613174E-2,2.669620514E-2
3.403207103E0,4.276740551E-2,1.934051514E-2,3.943252563E-2
3.408207103E0,2.476230264E-2,3.906011581E-2,2.874851227E-2
3.413207103E0,1.654744148E-2,6.704473495E-2,1.605224609E-2
3.418207103E0,3.673031926E-2,5.642843246E-2,1.685333252E-2
3.423207103E0,3.423142433E-2,4.447793961E-2,-1.172351837E-2
3.428207103E0,1.593640447E-2,2.097129822E-2,-6.566810608E-2
3.433207103E0,2.189955115E-2,-1.688003540E-3,-9.045028687E-2
3.438207103E0,3.356337547E-2,-3.814458847E-2,-9.152507782E-2
3.443207103E0,6.069323421E-2,-3.207302094E-2,-9.930706024E-2
3.448207103E0,6.700223684E-2,-5.002403259E-2,-8.094978333E-2
3.453207103E0,5.337744951E-2,-4.591655731E-2,-6.746959686E-2
3.458207103E0,4.078537226E-2,-3.062057495E-2,-5.061912537E-2
3.463207103E0,-4.941731691E-3,1.962900162E-2,-2.006530762E-3
3.468207103E0,-4.607790709E-2,8.056592941E-2,9.981727600E-2
3.473207103E0,-2.266210914E-1,2.914905548E-2,1.684846878E-1
3.478207103E0,-3.423531651E-1,-1.124238968E-2,1.988763809E-1
3.483207103E0,-7.952904701E-2,6.163024902E-2,2.634363174E-1
3.488207103E0,5.578014255E-2,8.690261841E-2,2.817096710E-1
3.493207103E0,7.526278496E-2,8.096218109E-2,3.182258606E-1
3.498207103E0,1.765005291E-1,5.333375931E-2,3.791017532E-1
3.503207103E0,1.707964242E-1,-8.745193481E-4,3.863306046E-1
3.508207103E0,1.668351889E-1,-9.140968323E-4,3.811273575E-1
3.513207103E0,1.488451958E-1,-1.813888550E-3,3.586263657E-1
3.518207103E0,8.420407772E-2,5.635261536E-3,2.756290436E-1
3.523207103E0,1.303799450E-1,7.893800735E-2,2.021636963E-1
3.528207103E0,7.488480210E-2,8.648633957E-2,1.219635010E-1
3.533207103E0,5.792257190E-2,1.031360626E-1,4.901981354E-2
3.538207103E0,1.929287910E-1,1.600613594E-1,7.019042969E-3
3.543207103E0,2.494404018E-1,1.504087448E-1,-5.824661255E-2
3.548207103E0,1.739634275E-1,1.040153503E-1,-1.476459503E-1
3.553207103E0,5.312895775E-2,6.394672394E-2,-2.550325394E-1
3.558207103E0,-8.443343639E-2,4.430723190E-2,-3.175802231E-1
3.563207103E0,-3.386679292E-1,-6.315374374E-2,-4.022994041E-1
3.568207103E0,-1.579402387E-1,-6.847381592E-4,-3.696012497E-1
3.573207103E0,5.908638239E-2,5.013275146E-2,-3.932404518E-1
3.578207103E0,1.474111676E-1,5.927658081E-2,-4.088010788E-1
3.583207103E0,1.833855510E-1,8.429813385E-2,-3.692183495E-1
3.588207103E0,1.075579524E-1,9.408378601E-2,-2.673010826E-1
3.593207103E0,1.198491454E-2,9.794664383E-2,-1.602993011E-1
3.598207103E0,-1.047472358E-1,1.090011597E-1,-7.861328125E-2
3.603207103E0,-1.354961991E-1,1.138405800E-1,1.513099670E-2
3.608207103E0,-8.701798320E-2,1.070232391E-1,6.513881683E-2
3.613207103E0,5.939155817E-3,5.933713913E-2,8.628463745E-2
3.618207103E0,1.233331561E-1,4.873752594E-3,1.271162033E-1
3.623207103E0,1.815293431E-1,9.831905365E-3,1.661081314E-1
3.628207103E0,2.245818377E-1,-4.993438721E-3,1.455736160E-1
3.633207103E0,2.439636886E-1,-5.983829498E-3,6.827545166E-2
3.638207103E0,2.077892721E-1,-1.086616516E-2,-2.182579041E-2
3.643207103E0,1.504777670E-1,-2.173566818E-2,-6.790637970E-2
3.648207103E0,1.602526307E-1,-2.994251251E-2,-1.063051224E-1
3.653207103E0,1.395716071E-1,-5.716800690E-2,-1.501684189E-1
3.658207103E0,1.095013618E-1,-1.142158508E-1,-1.786117554E-1
3.663207103E0,1.383358240E-1,-1.180906296E-1,-1.699600220E-1
3.668207103E0,9.033697844E-2,-1.514949799E-1,-1.585855484E-1
3.673207103E0,1.582688093E-2,-1.927161217E-1,-1.457500458E-1
3.678207103E0,1.147567630E-1,-1.182665825E-1,-8.747005463E-2
3.683207103E0,1.499292254E-1,-3.710317612E-2,-6.391716003E-2
3.688207103E0,9.015011787E-2,-2.091598511E-2,-3.665256500E-2
3.693207103E0,-8.641496301E-2,-5.731916428E-2,-4.780769348E-2
3.698207103E0,-2.195276618E-1,-1.332359314E-1,-2.641010284E-2
3.703207103E0,-1.079274416E-1,-7.056570053E-2,7.412242889E-2
3.708207103E0,-2.168768644E-2,2.765083313E-2,1.142616272E-1
3.713207103E0,-9.682822227E-2,7.230615616E-2,2.059650421E-1
3.718207103E0,-3.497748375E-1,4.785060883E-2,2.385292053E-1
3.723207103E0,-4.403294027E-1,-1.582908630E-2,3.166265488E-1
3.728207103E0,-2.583804131E-1,7.413625717E-2,4.251089096E-1
3.733207103E0,-1.189396381E-1,1.166276932E-1,4.349431992E-1
3.738207103E0,-1.723608673E-1,9.224176407E-2,4.358406067E-1
3.743207103E0,-3.566395640E-1,1.949214935E-2,3.790235519E-1
3.748207103E0,-3.177691698E-1,-3.123664856E-2,3.660850525E-1
3.753207103E0,-2.087401748E-1,3.857946396E-2,4.086160660E-1
3.758207103E0,-1.363655925E-1,1.134295464E-1,3.891420364E-1
3.763207103E0,-1.931751668E-1,1.552004814E-1,3.505582809E-1
3.768207103E0,-3.382026255E-1,1.071085930E-1,2.734737396E-1
3.773207103E0,-3.078144193E-1,5.501794815E-2,2.407588959E-1
3.778207103E0,-1.050963700E-1,7.074880600E-2,2.505989075E-1
3.783207103E0,1.932114363E-2,7.212829590E-2,2.054567337E-1
3.788207103E0,8.175969124E-4,2.930355072E-2,1.597871780E-1
3.793207103E0,-7.001501322E-2,8.090972900E-3,1.114006042E-1
3.798207103E0,-8.615329862E-2,-4.964828491E-3,6.106853485E-2
3.803207103E0,-7.942289114E-2,1.086711884E-2,1.803493500E-2
3.808207103E0,-4.555749893E-2,4.201889038E-3,-2.509784698E-2
3.813207103E0,-2.465963364E-3,-1.243638992E-2,-7.882690430E-2
3.818207103E0,4.439342022E-2,-1.452016830E-2,-1.121463776E-1
3.823207103E0,7.665324211E-2,-2.604961395E-3,-1.847362518E-1
3.828207103E0,6.504297256E-2,8.374214172E-3,-2.480134964E-1
3.833207103E0,2.051234245E-3,1.343679428E-2,-3.015975952E-1
3.838207103E0,-4.293400049E-2,3.776645660E-2,-3.487644196E-1
3.843207103E0,-4.275447130E-2,5.493307114E-2,-3.443393707E-1
3.848207103E0,-2.984941006E-2,4.624414444E-2,-3.215174675E-1
3.853207103E0,-1.871025562E-2,2.252721786E-2,-2.899646759E-1
3.858207103E0,-2.757227421E-2,2.041673660E-2,-2.720785141E-1
3.863207103E0,-4.623091221E-2,3.719234467E-2,-2.726449966E-1
3.868207103E0,-3.122997284E-2,7.582855225E-2,-2.782516479E-1
3.873207103E0,7.197856903E-4,9.065818787E-2,-2.788543701E-1
3.878207103E0,2.408587933E-2,8.286142349E-2,-3.079252243E-1
3.883207103E0,5.737590790E-2,5.936479568E-2,-3.122329712E-1
3.888207103E0,1.199070811E-1,4.623126984E-2,-3.368406296E-1
3.893207103E0,1.566354036E-1,7.974147797E-3,-3.926372528E-1
3.898207103E0,1.772680283E-1,-1.192665100E-2,-4.553632736E-1
3.903207103E0,2.004411817E-1,-2.081918716E-2,-4.956254959E-1
3.908207103E0,2.124645710E-1,-2.631950378E-2,-5.568056107E-1
3.913207103E0,2.164720297E-1,-4.261827469E-2,-5.970191956E-1
3.918207103E0,2.530451417E-1,-4.892683029E-2,-6.449537277E-1
3.923207103E0,2.811895013E-1,-4.987239838E-2,-6.943540573E-1
3.928207103E0,2.770094275E-1,-2.575063705E-2,-7.034826279E-1
3.933207103E0,2.053942680E-1,8.056163788E-3,-6.070461273E-1
3.938207103E0,1.399250627E-1,-9.588479996E-2,-5.232219696E-1
3.943207103E0,1.362270713E-1,-1.886963844E-1,-5.064435005E-1
3.948207103E0,1.348809004E-1,-2.548508644E-1,-5.087757111E-1
