# CSV-File created with merge-csv.com
# -----------------------------------------------------------

"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.247351553E1,9.882000089E-1,1.928820038E1,-2.819419861E1,3.417490378E1
1.248351553E1,9.393999577E-1,1.921500015E1,-2.829179955E1,3.421293066E1
1.249351553E1,9.515999556E-1,1.915399933E1,-2.831620026E1,3.419924604E1
1.250351553E1,9.027999640E-1,1.910519981E1,-2.838939857E1,3.423129649E1
1.251351553E1,9.149999619E-1,1.910519981E1,-2.843820000E1,3.427210387E1
1.252351553E1,9.149999619E-1,1.905640030E1,-2.842599869E1,3.423479252E1
1.253351553E1,9.515999556E-1,1.905640030E1,-2.848699951E1,3.428645616E1
1.254351553E1,9.759999514E-1,1.904419899E1,-2.845039940E1,3.424995353E1
1.255351553E1,1.000399947E0,1.900759888E1,-2.840159988E1,3.418977173E1
1.256351553E1,1.061399937E0,1.901980019E1,-2.836499977E1,3.416800522E1
1.257351553E1,1.073599935E0,1.903199959E1,-2.835280037E1,3.416505399E1
1.258351553E1,1.134599924E0,1.900759888E1,-2.829179955E1,3.410281592E1
1.259351553E1,1.158999920E0,1.895879936E1,-2.818199921E1,3.398535616E1
1.260351553E1,1.220000029E0,1.898320007E1,-2.821859932E1,3.403145064E1
1.261351553E1,1.244400024E0,1.895879936E1,-2.818199921E1,3.398837572E1
1.262351553E1,1.305400014E0,1.890999985E1,-2.813319969E1,3.392298761E1
1.263351553E1,1.342000008E0,1.890999985E1,-2.813319969E1,3.392441574E1
1.264351553E1,1.342000008E0,1.888559914E1,-2.809659958E1,3.388046231E1
1.265351553E1,1.427399993E0,1.892219925E1,-2.798679924E1,3.381342968E1
1.266351553E1,1.500599980E0,1.895879936E1,-2.798679924E1,3.383709215E1
1.267351553E1,1.561599970E0,1.906859970E1,-2.796239853E1,3.388134915E1
1.268351553E1,1.610399961E0,1.908079910E1,-2.786479950E1,3.381001824E1
1.269351553E1,1.695799947E0,1.910519981E1,-2.774279976E1,3.372754565E1
1.270351553E1,1.695799947E0,1.919059944E1,-2.775499916E1,3.378601520E1
1.271351553E1,1.768999934E0,1.923939896E1,-2.768179893E1,3.375745585E1
1.272351553E1,1.854399920E0,1.927599907E1,-2.759639931E1,3.371296774E1
1.273351553E1,1.878799915E0,1.927599907E1,-2.760859871E1,3.372430506E1
1.274351553E1,1.878799915E0,1.928820038E1,-2.752319908E1,3.366141783E1
1.275351553E1,1.903199911E0,1.923939896E1,-2.747439957E1,3.359492928E1
1.276351553E1,1.903199911E0,1.925160027E1,-2.741339874E1,3.355205975E1
1.277351553E1,1.903199911E0,1.923939896E1,-2.740119934E1,3.353509158E1
1.278351553E1,1.927599907E0,1.916619873E1,-2.732799911E1,3.343468784E1
1.279351553E1,1.939799905E0,1.909300041E1,-2.726700020E1,3.334358691E1
1.280351553E1,1.939799905E0,1.900759888E1,-2.729139900E1,3.331474296E1
1.281351553E1,1.976400018E0,1.899539948E1,-2.721819878E1,3.324998801E1
1.282351553E1,2.025199890E0,1.893440056E1,-2.713279915E1,3.314817866E1
1.283351553E1,2.061800003E0,1.886120033E1,-2.715719986E1,3.312867944E1
1.284351553E1,2.171599865E0,1.880019951E1,-2.710840034E1,3.306098481E1
1.285351553E1,2.269199848E0,1.878800011E1,-2.710840034E1,3.306060473E1
1.286351553E1,2.391200066E0,1.882460022E1,-2.703520012E1,3.303006898E1
1.287351553E1,2.464400053E0,1.888559914E1,-2.699860001E1,3.304033179E1
1.288351553E1,2.586400032E0,1.898320007E1,-2.693759918E1,3.305579525E1
1.289351553E1,2.696199894E0,1.899539948E1,-2.694979858E1,3.308151053E1
1.290351553E1,2.793799877E0,1.906859970E1,-2.694979858E1,3.313168357E1
1.291351553E1,2.891399860E0,1.917840004E1,-2.677899933E1,3.306487602E1
1.292351553E1,2.964599848E0,1.928820038E1,-2.677899933E1,3.313515250E1
1.293351553E1,3.037799835E0,1.937360001E1,-2.668140030E1,3.311286347E1
1.294351553E1,3.074399948E0,1.941020012E1,-2.669359970E1,3.314748963E1
1.295351553E1,3.159800053E0,1.944680023E1,-2.668140030E1,3.316714485E1
1.296351553E1,3.196399927E0,1.944680023E1,-2.660820007E1,3.311180036E1
1.297351553E1,3.257400036E0,1.942239952E1,-2.653499985E1,3.304461340E1
1.298351553E1,3.269599915E0,1.936139870E1,-2.653499985E1,3.301000242E1
1.299351553E1,3.367199898E0,1.927599907E1,-2.660820007E1,3.302875242E1
1.300351553E1,3.403800011E0,1.920279884E1,-2.658379936E1,3.297016419E1
1.301351553E1,3.440399885E0,1.910519981E1,-2.660820007E1,3.293692946E1
1.302351553E1,3.550199986E0,1.899539948E1,-2.662039948E1,3.289490522E1
1.303351553E1,3.562399864E0,1.888559914E1,-2.662039948E1,3.283294406E1
1.304351553E1,3.586799860E0,1.876359940E1,-2.671800041E1,3.284492870E1
1.305351553E1,3.574599981E0,1.867819977E1,-2.669359970E1,3.277500841E1
1.306351553E1,3.647799969E0,1.862940025E1,-2.668140030E1,3.274535265E1
1.307351553E1,3.696599960E0,1.861719894E1,-2.666919899E1,3.273394450E1
1.308351553E1,3.794199944E0,1.858059883E1,-2.668140030E1,3.273425924E1
1.309351553E1,3.879599810E0,1.854399872E1,-2.668140030E1,3.272351303E1
1.310351553E1,3.903999805E0,1.856839943E1,-2.663259888E1,3.270048921E1
1.311351553E1,3.977200031E0,1.861719894E1,-2.663259888E1,3.273703621E1
1.312351553E1,4.026000023E0,1.866600037E1,-2.662039948E1,3.276085948E1
1.313351553E1,4.111400127E0,1.872699928E1,-2.665699959E1,3.283595195E1
1.314351553E1,4.160200119E0,1.875139999E1,-2.665699959E1,3.285601762E1
1.315351553E1,4.172399998E0,1.875139999E1,-2.664480019E1,3.284766811E1
1.316351553E1,4.135799885E0,1.872699928E1,-2.660820007E1,3.279941545E1
1.317351553E1,4.160200119E0,1.875139999E1,-2.658379936E1,3.279665616E1
1.318351553E1,4.135799885E0,1.872699928E1,-2.659599876E1,3.278951804E1
1.319351553E1,4.160200119E0,1.871479988E1,-2.657159996E1,3.276584997E1
1.320351553E1,4.196799755E0,1.866600037E1,-2.652279854E1,3.270308151E1
1.321351553E1,4.196799755E0,1.859280014E1,-2.651059914E1,3.265145038E1
1.322351553E1,4.209000111E0,1.854399872E1,-2.653499985E1,3.264508826E1
1.323351553E1,4.196799755E0,1.848299980E1,-2.659599876E1,3.265856029E1
1.324351553E1,4.221199989E0,1.840979958E1,-2.664480019E1,3.266013819E1
1.325351553E1,4.209000111E0,1.839760017E1,-2.662039948E1,3.263177964E1
1.326351553E1,4.233399868E0,1.833659935E1,-2.664480019E1,3.262051390E1
1.327351553E1,4.221199989E0,1.826339912E1,-2.669359970E1,3.261776421E1
1.328351553E1,4.257800102E0,1.825119972E1,-2.673019981E1,3.264565415E1
1.329351553E1,4.221199989E0,1.822679901E1,-2.676679993E1,3.265725509E1
1.330351553E1,4.196799755E0,1.821459961E1,-2.673019981E1,3.261730138E1
1.331351553E1,4.209000111E0,1.828779984E1,-2.670579910E1,3.263983778E1
1.332351553E1,4.184599876E0,1.836100006E1,-2.666919899E1,3.264786937E1
1.333351553E1,4.172399998E0,1.836100006E1,-2.666919899E1,3.264630790E1
1.334351553E1,4.184599876E0,1.837319946E1,-2.659599876E1,3.259497637E1
1.335351553E1,4.209000111E0,1.844639969E1,-2.653499985E1,3.258974624E1
1.336351553E1,4.184599876E0,1.842199898E1,-2.653499985E1,3.257279754E1
1.337351553E1,4.257800102E0,1.847080040E1,-2.654719925E1,3.261982706E1
1.338351553E1,4.306600094E0,1.856839943E1,-2.655939865E1,3.269149612E1
1.339351553E1,4.330999851E0,1.856839943E1,-2.652279854E1,3.266499440E1
1.340351553E1,4.416399956E0,1.858059883E1,-2.649839973E1,3.266356426E1
1.341351553E1,4.465199947E0,1.862940025E1,-2.659599876E1,3.277712182E1
1.342351553E1,4.477399826E0,1.869039917E1,-2.657159996E1,3.279371975E1
1.343351553E1,4.526199818E0,1.873920059E1,-2.659599876E1,3.284800259E1
1.344351553E1,4.550600052E0,1.886120033E1,-2.658379936E1,3.291126293E1
1.345351553E1,4.574999809E0,1.898320007E1,-2.652279854E1,3.293556361E1
1.346351553E1,4.574999809E0,1.898320007E1,-2.653499985E1,3.294539004E1
1.347351553E1,4.562799931E0,1.904419899E1,-2.654719925E1,3.298870180E1
1.348351553E1,4.489599705E0,1.910519981E1,-2.651059914E1,3.298449684E1
1.349351553E1,4.428599834E0,1.915399933E1,-2.642519951E1,3.293598876E1
1.350351553E1,4.355400085E0,1.921500015E1,-2.652279854E1,3.304004514E1
1.351351553E1,4.209000111E0,1.927599907E1,-2.646179962E1,3.300767579E1
1.352351553E1,4.111400127E0,1.926379967E1,-2.646179962E1,3.298824681E1
1.353351553E1,3.977200031E0,1.925160027E1,-2.649839973E1,3.299405130E1
1.354351553E1,3.879599810E0,1.926379967E1,-2.654719925E1,3.302876111E1
1.355351553E1,3.781999826E0,1.922719955E1,-2.658379936E1,3.302555244E1
1.356351553E1,3.696599960E0,1.919059944E1,-2.670579910E1,3.309295490E1
1.357351553E1,3.611199856E0,1.915399933E1,-2.674239922E1,3.309187771E1
1.358351553E1,3.562399864E0,1.911739922E1,-2.671800041E1,3.304568340E1
1.359351553E1,3.525799990E0,1.903199959E1,-2.686439896E1,3.311108886E1
1.360351553E1,3.428200006E0,1.901980019E1,-2.691320038E1,3.313345302E1
1.361351553E1,3.367199898E0,1.898320007E1,-2.690099907E1,3.309627881E1
1.362351553E1,3.293999910E0,1.897099876E1,-2.686439896E1,3.305215819E1
1.363351553E1,3.269599915E0,1.897099876E1,-2.688879967E1,3.306957250E1
1.364351553E1,3.220799923E0,1.898320007E1,-2.686439896E1,3.305194954E1
1.365351553E1,3.233000040E0,1.900759888E1,-2.691320038E1,3.310681892E1
1.366351553E1,3.171999931E0,1.905640030E1,-2.697419930E1,3.317853830E1
1.367351553E1,3.147599936E0,1.916619873E1,-2.691320038E1,3.318992187E1
1.368351553E1,3.171999931E0,1.917840004E1,-2.690099907E1,3.318940136E1
1.369351553E1,3.196399927E0,1.920279884E1,-2.693759918E1,3.323550369E1
1.370351553E1,3.220799923E0,1.921500015E1,-2.702299881E1,3.331414486E1
1.371351553E1,3.208600044E0,1.923939896E1,-2.699860001E1,3.330726631E1
1.372351553E1,3.159800053E0,1.926379967E1,-2.702299881E1,3.333647820E1
1.373351553E1,3.110999823E0,1.931259918E1,-2.698639870E1,3.333047437E1
1.374351553E1,3.123199940E0,1.928820038E1,-2.701079941E1,3.333725148E1
1.375351553E1,3.147599936E0,1.923939896E1,-2.704739952E1,3.334102096E1
1.376351553E1,3.135400057E0,1.925160027E1,-2.712059975E1,3.340631343E1
1.377351553E1,3.123199940E0,1.926379967E1,-2.714499855E1,3.343201014E1
1.378351553E1,3.123199940E0,1.922719955E1,-2.714499855E1,3.341093424E1
1.379351553E1,3.123199940E0,1.928820038E1,-2.724259949E1,3.352533786E1
1.380351553E1,3.233000040E0,1.928820038E1,-2.725479889E1,3.354565584E1
1.381351553E1,3.293999910E0,1.923939896E1,-2.732799911E1,3.358309758E1
1.382351553E1,3.318399906E0,1.921500015E1,-2.730360031E1,3.355167058E1
1.383351553E1,3.355000019E0,1.919059944E1,-2.740119934E1,3.362083963E1
1.384351553E1,3.379400015E0,1.916619873E1,-2.740119934E1,3.360936244E1
1.385351553E1,3.391599894E0,1.915399933E1,-2.743779945E1,3.363348746E1
1.386351553E1,3.428200006E0,1.923939896E1,-2.738899994E1,3.364616390E1
1.387351553E1,3.403800011E0,1.919059944E1,-2.734020042E1,3.357605576E1
1.388351553E1,3.330600023E0,1.916619873E1,-2.729139900E1,3.351501947E1
1.389351553E1,3.257400036E0,1.917840004E1,-2.729139900E1,3.351480483E1
1.390351553E1,3.245199919E0,1.917840004E1,-2.732799911E1,3.354343283E1
1.391351553E1,3.220799923E0,1.919059944E1,-2.731579971E1,3.353812119E1
1.392351553E1,3.159800053E0,1.919059944E1,-2.735239983E1,3.356213967E1
1.393351553E1,3.086599827E0,1.914179993E1,-2.738899994E1,3.355730801E1
1.394351553E1,3.001199961E0,1.904419899E1,-2.747439957E1,3.356383989E1
1.395351553E1,3.013399839E0,1.903199959E1,-2.757199860E1,3.363796506E1
1.396351553E1,2.952399969E0,1.900759888E1,-2.769400024E1,3.371888388E1
1.397351553E1,2.940199852E0,1.887339973E1,-2.768179893E1,3.363230567E1
1.398351553E1,2.891399860E0,1.881239891E1,-2.781599998E1,3.370454570E1
1.399351553E1,2.830399990E0,1.869039917E1,-2.784039879E1,3.365159714E1
1.400351553E1,2.842599869E0,1.861719894E1,-2.784039879E1,3.361202575E1
1.401351553E1,2.879199982E0,1.853179932E1,-2.787699890E1,3.359828041E1
1.402351553E1,2.879199982E0,1.847080040E1,-2.787699890E1,3.356467381E1
1.403351553E1,2.927999973E0,1.842199898E1,-2.784039879E1,3.351165521E1
1.404351553E1,2.976799965E0,1.837319946E1,-2.784039879E1,3.348915647E1
1.405351553E1,3.025599957E0,1.843420029E1,-2.793799973E1,3.360812140E1
1.406351553E1,3.110999823E0,1.844639969E1,-2.782819939E1,3.353142798E1
1.407351553E1,3.171999931E0,1.851959991E1,-2.784039879E1,3.358757165E1
1.408351553E1,3.245199919E0,1.855620003E1,-2.787699890E1,3.364507319E1
1.409351553E1,3.306200027E0,1.864159966E1,-2.781599998E1,3.364773472E1
1.410351553E1,3.403800011E0,1.865379906E1,-2.775499916E1,3.361383721E1
1.411351553E1,3.415999889E0,1.862940025E1,-2.782819939E1,3.366203039E1
1.412351553E1,3.452600002E0,1.865379906E1,-2.785260010E1,3.369943617E1
1.413351553E1,3.452600002E0,1.864159966E1,-2.785260010E1,3.369268491E1
1.414351553E1,3.452600002E0,1.865379906E1,-2.793799973E1,3.377005322E1
1.415351553E1,3.440399885E0,1.861719894E1,-2.796239853E1,3.376880483E1
1.416351553E1,3.440399885E0,1.856839943E1,-2.790139961E1,3.369139221E1
1.417351553E1,3.415999889E0,1.850740051E1,-2.793799973E1,3.368567585E1
1.418351553E1,3.428200006E0,1.851959991E1,-2.801119995E1,3.375433985E1
1.419351553E1,3.464799881E0,1.858059883E1,-2.797459984E1,3.376124594E1
1.420351553E1,3.513599873E0,1.854399872E1,-2.798679924E1,3.375627652E1
1.421351553E1,3.537999868E0,1.856839943E1,-2.799899864E1,3.378234488E1
1.422351553E1,3.562399864E0,1.855620003E1,-2.793799973E1,3.372766047E1
1.423351553E1,3.647799969E0,1.855620003E1,-2.792580032E1,3.372668569E1
1.424351553E1,3.733199835E0,1.858059883E1,-2.796239853E1,3.377974490E1
1.425351553E1,3.830799818E0,1.865379906E1,-2.801119995E1,3.387132370E1
1.426351553E1,3.867399931E0,1.867819977E1,-2.802339935E1,3.389900943E1
1.427351553E1,3.903999805E0,1.866600037E1,-2.803559875E1,3.390657136E1
1.428351553E1,3.989399910E0,1.870260048E1,-2.803559875E1,3.393666710E1
1.429351553E1,4.111400127E0,1.873920059E1,-2.801119995E1,3.395126761E1
1.430351553E1,4.160200119E0,1.873920059E1,-2.802339935E1,3.396727565E1
1.431351553E1,4.135799885E0,1.873920059E1,-2.795019913E1,3.390392471E1
1.432351553E1,4.099199772E0,1.875139999E1,-2.793799973E1,3.389616895E1
1.433351553E1,4.074800014E0,1.875139999E1,-2.788920021E1,3.385301294E1
1.434351553E1,4.050399780E0,1.875139999E1,-2.793799973E1,3.389030199E1
1.435351553E1,4.062600136E0,1.877579880E1,-2.795019913E1,3.391532060E1
1.436351553E1,4.026000023E0,1.872699928E1,-2.792580032E1,3.386383767E1
1.437351553E1,3.977200031E0,1.870260048E1,-2.796239853E1,3.387478585E1
1.438351553E1,3.989399910E0,1.870260048E1,-2.803559875E1,3.393666710E1
1.439351553E1,4.050399780E0,1.872699928E1,-2.810879898E1,3.401780153E1
1.440351553E1,4.050399780E0,1.867819977E1,-2.813319969E1,3.401114244E1
1.441351553E1,4.026000023E0,1.866600037E1,-2.816979980E1,3.403183608E1
1.442351553E1,4.026000023E0,1.860499954E1,-2.809659958E1,3.393779003E1
1.443351553E1,4.038199902E0,1.854399872E1,-2.803559875E1,3.385530600E1
1.444351553E1,4.001599789E0,1.855620003E1,-2.803559875E1,3.385764549E1
1.445351553E1,4.001599789E0,1.850740051E1,-2.799899864E1,3.380060058E1
1.446351553E1,3.989399910E0,1.849519920E1,-2.791359901E1,3.372175433E1
1.447351553E1,3.977200031E0,1.847080040E1,-2.792580032E1,3.371704185E1
1.448351553E1,4.001599789E0,1.849519920E1,-2.796239853E1,3.376360357E1
1.449351553E1,4.026000023E0,1.844639969E1,-2.787699890E1,3.366905709E1
1.450351553E1,4.050399780E0,1.845859909E1,-2.792580032E1,3.371907387E1
1.451351553E1,4.001599789E0,1.848299980E1,-2.796239853E1,3.375692246E1
1.452351553E1,4.013800144E0,1.845859909E1,-2.802339935E1,3.379558230E1
1.453351553E1,4.013800144E0,1.848299980E1,-2.803559875E1,3.381902824E1
1.454351553E1,4.013800144E0,1.850740051E1,-2.807219887E1,3.386270536E1
1.455351553E1,4.001599789E0,1.849519920E1,-2.808440018E1,3.386471213E1
1.456351553E1,4.026000023E0,1.849519920E1,-2.803559875E1,3.382714690E1
1.457351553E1,4.038199902E0,1.851959991E1,-2.809659958E1,3.389249987E1
1.458351553E1,3.989399910E0,1.853179932E1,-2.805999947E1,3.386305461E1
1.459351553E1,4.001599789E0,1.849519920E1,-2.809659958E1,3.387482992E1
1.460351553E1,4.038199902E0,1.850740051E1,-2.809659958E1,3.388583539E1
1.461351553E1,4.026000023E0,1.847080040E1,-2.815760040E1,3.391503507E1
1.462351553E1,3.977200031E0,1.837319946E1,-2.819419861E1,3.388665539E1
1.463351553E1,3.952800035E0,1.837319946E1,-2.820639992E1,3.389395349E1
1.464351553E1,3.903999805E0,1.829999924E1,-2.821859932E1,3.385883244E1
1.465351553E1,3.916199923E0,1.822679901E1,-2.826739883E1,3.386146277E1
1.466351553E1,3.977200031E0,1.820240021E1,-2.834059906E1,3.391658958E1
1.467351553E1,3.977200031E0,1.820240021E1,-2.838939857E1,3.395737688E1
1.468351553E1,3.952800035E0,1.815359879E1,-2.841379929E1,3.394881098E1
1.469351553E1,3.903999805E0,1.810479927E1,-2.845039940E1,3.394775688E1
1.470351553E1,3.867399931E0,1.806819916E1,-2.859679985E1,3.404693180E1
1.471351553E1,3.867399931E0,1.805599976E1,-2.862119865E1,3.406095891E1
1.472351553E1,3.879599810E0,1.804380035E1,-2.870660019E1,3.412768554E1
1.473351553E1,3.794199944E0,1.808040047E1,-2.871879959E1,3.414771272E1
1.474351553E1,3.684399843E0,1.801939964E1,-2.871879959E1,3.410341648E1
1.475351553E1,3.611199856E0,1.793400002E1,-2.869439888E1,3.402995222E1
1.476351553E1,3.586799860E0,1.789739990E1,-2.870660019E1,3.401839136E1
1.477351553E1,3.611199856E0,1.792179871E1,-2.871879959E1,3.404410497E1
1.478351553E1,3.635599852E0,1.793400002E1,-2.859679985E1,3.395030051E1
1.479351553E1,3.623399973E0,1.789739990E1,-2.867000008E1,3.399139384E1
1.480351553E1,3.598999977E0,1.788520050E1,-2.871879959E1,3.402356019E1
1.481351553E1,3.611199856E0,1.782419968E1,-2.874320030E1,3.401344473E1
1.482351553E1,3.684399843E0,1.784860039E1,-2.871879959E1,3.401347950E1
1.483351553E1,3.708799839E0,1.786079979E1,-2.882859993E1,3.411526842E1
1.484351553E1,3.672199965E0,1.787299919E1,-2.891399956E1,3.418988919E1
1.485351553E1,3.635599852E0,1.789739990E1,-2.892619896E1,3.420905576E1
1.486351553E1,3.635599852E0,1.789739990E1,-2.896279907E1,3.424000934E1
1.487351553E1,3.586799860E0,1.792179871E1,-2.895059967E1,3.423730748E1
1.488351553E1,3.562399864E0,1.792179871E1,-2.897500038E1,3.425539678E1
1.489351553E1,3.586799860E0,1.798279953E1,-2.896279907E1,3.427958492E1
1.490351553E1,3.513599873E0,1.794619942E1,-2.904819870E1,3.432505361E1
1.491351553E1,3.525799990E0,1.795839882E1,-2.904819870E1,3.433268416E1
1.492351553E1,3.550199986E0,1.797060013E1,-2.902379990E1,3.432094622E1
1.493351553E1,3.550199986E0,1.793400002E1,-2.908479881E1,3.435342484E1
1.494351553E1,3.501399994E0,1.787299919E1,-2.910919952E1,3.433728875E1
1.495351553E1,3.489199877E0,1.786079979E1,-2.913360023E1,3.435039079E1
1.496351553E1,3.476999998E0,1.784860039E1,-2.914579964E1,3.435316144E1
1.497351553E1,3.415999889E0,1.783639908E1,-2.919459915E1,3.438212918E1
1.498351553E1,3.391599894E0,1.786079979E1,-2.926779938E1,3.445453815E1
1.499351553E1,3.355000019E0,1.786079979E1,-2.930439949E1,3.448205365E1
1.500351553E1,3.281800032E0,1.788520050E1,-2.935319901E1,3.452913118E1
1.501351553E1,3.281800032E0,1.790959930E1,-2.929220009E1,3.448995426E1
1.502351553E1,3.269599915E0,1.795839882E1,-2.937759972E1,3.458666993E1
1.503351553E1,3.269599915E0,1.795839882E1,-2.946299934E1,3.465923689E1
1.504351553E1,3.220799923E0,1.798279953E1,-2.947519875E1,3.467768695E1
1.505351553E1,3.257400036E0,1.800720024E1,-2.942639923E1,3.465231431E1
1.506351553E1,3.281800032E0,1.805599976E1,-2.940199852E1,3.465929681E1
1.507351553E1,3.281800032E0,1.805599976E1,-2.938979912E1,3.464894848E1
1.508351553E1,3.306200027E0,1.804380035E1,-2.932880020E1,3.459318157E1
1.509351553E1,3.355000019E0,1.810479927E1,-2.935319901E1,3.465039789E1
1.510351553E1,3.330600023E0,1.808040047E1,-2.930439949E1,3.459395333E1
1.511351553E1,3.281800032E0,1.809259987E1,-2.926779938E1,3.456467072E1
1.512351553E1,3.330600023E0,1.805599976E1,-2.929220009E1,3.457086938E1
1.513351553E1,3.257400036E0,1.800720024E1,-2.936540031E1,3.460052964E1
1.514351553E1,3.184200048E0,1.794619942E1,-2.938979912E1,3.458273407E1
1.515351553E1,3.171999931E0,1.800720024E1,-2.941419983E1,3.463402945E1
1.516351553E1,3.171999931E0,1.800720024E1,-2.938979912E1,3.461330866E1
1.517351553E1,3.110999823E0,1.797060013E1,-2.945079994E1,3.464058900E1
1.518351553E1,3.135400057E0,1.804380035E1,-2.948740005E1,3.471190324E1
1.519351553E1,3.147599936E0,1.804380035E1,-2.947519875E1,3.470264338E1
1.520351553E1,3.086599827E0,1.806819916E1,-2.945079994E1,3.468914148E1
1.521351553E1,3.123199940E0,1.811700058E1,-2.943859863E1,3.470750895E1
1.522351553E1,3.184200048E0,1.815359879E1,-2.946299934E1,3.475285037E1
1.523351553E1,3.159800053E0,1.812919998E1,-2.936540031E1,3.465514340E1
1.524351553E1,3.159800053E0,1.814139938E1,-2.940199852E1,3.469253846E1
1.525351553E1,3.159800053E0,1.810479927E1,-2.934099960E1,3.462170346E1
1.526351553E1,3.196399927E0,1.809259987E1,-2.930439949E1,3.458767081E1
1.527351553E1,3.281800032E0,1.806819916E1,-2.927999878E1,3.456223894E1
1.528351553E1,3.318399906E0,1.806819916E1,-2.927999878E1,3.456573343E1
1.529351553E1,3.318399906E0,1.805599976E1,-2.921899986E1,3.450769274E1
1.530351553E1,3.281800032E0,1.803159904E1,-2.913360023E1,3.441911443E1
1.531351553E1,3.318399906E0,1.800720024E1,-2.919459915E1,3.446150981E1
1.532351553E1,3.318399906E0,1.803159904E1,-2.915799904E1,3.444327583E1
1.533351553E1,3.293999910E0,1.803159904E1,-2.914579964E1,3.443060609E1
1.534351553E1,3.306200027E0,1.801939964E1,-2.910919952E1,3.439440680E1
1.535351553E1,3.220799923E0,1.801939964E1,-2.915799904E1,3.442762297E1
1.536351553E1,3.208600044E0,1.800720024E1,-2.914579964E1,3.440976622E1
1.537351553E1,3.196399927E0,1.800720024E1,-2.923119926E1,3.448099830E1
1.538351553E1,3.196399927E0,1.799499893E1,-2.923119926E1,3.447462791E1
1.539351553E1,3.147599936E0,1.799499893E1,-2.919459915E1,3.443910556E1
1.540351553E1,3.086599827E0,1.795839882E1,-2.929220009E1,3.449730674E1
1.541351553E1,3.074399948E0,1.794619942E1,-2.931659889E1,3.451059227E1
